date,store_nbr,item_nbr,family,onpromotion,unit_sales,current_stock,unit_cost
2017-08-08,2,SKU-645389,PRODUCE,0,228.0,1866,13.77
2017-08-09,2,SKU-645389,PRODUCE,0,223.8,35,13.77
2017-08-10,2,SKU-645389,PRODUCE,1,302.5,1314,13.77
2017-08-11,2,SKU-645389,PRODUCE,0,227.0,2491,13.77
2017-08-12,2,SKU-645389,PRODUCE,0,272.8,2142,13.77
2017-08-13,2,SKU-645389,PRODUCE,0,266.8,480,13.77
2017-08-14,2,SKU-645389,PRODUCE,0,220.7,3065,13.77
2017-08-15,2,SKU-645389,PRODUCE,0,210.8,1555,13.77
2017-08-16,2,SKU-645389,PRODUCE,0,212.6,2739,13.77
2017-08-01,2,SKU-492653,MEATS,0,56.7,497,10.82
2017-08-02,2,SKU-492653,MEATS,0,58.0,700,10.82
2017-08-03,2,SKU-492653,MEATS,0,53.5,523,10.82
2017-08-04,2,SKU-492653,MEATS,0,56.6,517,10.82
2017-08-05,2,SKU-492653,MEATS,0,74.0,147,10.82
2017-08-06,2,SKU-492653,MEATS,0,67.5,874,10.82
2017-08-07,2,SKU-492653,MEATS,0,54.0,258,10.82
2017-08-08,2,SKU-492653,MEATS,0,54.6,451,10.82
2017-08-09,2,SKU-492653,MEATS,0,53.6,246,10.82
2017-08-10,2,SKU-492653,MEATS,1,77.4,788,10.82
2017-08-11,2,SKU-492653,MEATS,0,55.2,86,10.82
2017-08-12,2,SKU-492653,MEATS,0,73.4,1007,10.82
2017-08-13,2,SKU-492653,MEATS,0,67.6,141,10.82
2017-08-14,2,SKU-492653,MEATS,0,56.7,68,10.82
2017-08-15,2,SKU-492653,MEATS,1,74.9,957,10.82
2017-08-16,2,SKU-492653,MEATS,1,77.9,665,10.82
2017-08-01,2,SKU-421402,MEATS,0,242.7,1460,31.4
2017-08-02,2,SKU-421402,MEATS,0,239.6,2702,31.4
2017-08-03,2,SKU-421402,MEATS,0,259.8,532,31.4
2017-08-04,2,SKU-421402,MEATS,1,343.1,3533,31.4
2017-08-05,2,SKU-421402,MEATS,0,329.2,3869,31.4
2017-08-06,2,SKU-421402,MEATS,0,317.8,3212,31.4
2017-08-07,2,SKU-421402,MEATS,0,253.9,3013,31.4
2017-08-08,2,SKU-421402,MEATS,0,241.7,1429,31.4
2017-08-09,2,SKU-421402,MEATS,1,326.2,948,31.4
2017-08-10,2,SKU-421402,MEATS,0,259.0,237,31.4
2017-08-11,2,SKU-421402,MEATS,0,248.2,2628,31.4
2017-08-12,2,SKU-421402,MEATS,1,412.4,1821,31.4
2017-08-13,2,SKU-421402,MEATS,1,418.9,1269,31.4
2017-08-14,2,SKU-421402,MEATS,1,356.1,2780,31.4
2017-08-15,2,SKU-421402,MEATS,0,249.0,601,31.4
2017-08-16,2,SKU-421402,MEATS,1,348.8,4274,31.4
2017-08-01,2,SKU-662345,MEATS,0,175.4,479,10.82
2017-08-02,2,SKU-662345,MEATS,0,173.2,2313,10.82
2017-08-03,2,SKU-662345,MEATS,1,237.3,1770,10.82
2017-08-04,2,SKU-662345,MEATS,0,169.3,1306,10.82
2017-08-05,2,SKU-662345,MEATS,0,217.8,1207,10.82
2017-08-06,2,SKU-662345,MEATS,0,208.3,2026,10.82
2017-08-07,2,SKU-662345,MEATS,0,173.8,912,10.82
2017-08-08,2,SKU-662345,MEATS,0,175.0,1897,10.82
2017-08-09,2,SKU-662345,MEATS,0,172.5,908,10.82
2017-08-10,2,SKU-662345,MEATS,1,238.0,2296,10.82
2017-08-11,2,SKU-662345,MEATS,0,169.9,1531,10.82
2017-08-12,2,SKU-662345,MEATS,0,216.7,1899,10.82
2017-08-13,2,SKU-662345,MEATS,0,225.2,2495,10.82
2017-08-14,2,SKU-662345,MEATS,0,171.6,123,10.82
2017-08-15,2,SKU-662345,MEATS,0,166.3,1608,10.82
2017-08-16,2,SKU-662345,MEATS,1,231.6,1730,10.82
2017-08-01,2,SKU-550067,MEATS,1,92.9,601,6.65
2017-08-02,2,SKU-550067,MEATS,0,68.7,95,6.65
2017-08-03,2,SKU-550067,MEATS,1,90.1,759,6.65
2017-08-04,2,SKU-550067,MEATS,0,67.2,749,6.65
2017-08-05,2,SKU-550067,MEATS,0,83.6,127,6.65
2017-08-06,2,SKU-550067,MEATS,1,112.6,1275,6.65
2017-08-07,2,SKU-550067,MEATS,0,63.5,46,6.65
2017-08-08,2,SKU-550067,MEATS,0,64.3,508,6.65
2017-08-09,2,SKU-550067,MEATS,0,66.1,368,6.65
2017-08-10,2,SKU-550067,MEATS,0,67.3,601,6.65
2017-08-11,2,SKU-550067,MEATS,1,85.8,521,6.65
2017-08-12,2,SKU-550067,MEATS,0,82.6,770,6.65
2017-08-13,2,SKU-550067,MEATS,0,83.5,511,6.65
2017-08-14,2,SKU-550067,MEATS,1,92.9,407,6.65
2017-08-15,2,SKU-550067,MEATS,0,68.2,952,6.65
2017-08-16,2,SKU-550067,MEATS,0,65.0,857,6.65
2017-08-01,2,SKU-924726,MEATS,1,113.6,1234,10.25
2017-08-02,2,SKU-924726,MEATS,0,81.3,533,10.25
2017-08-03,2,SKU-924726,MEATS,0,81.3,44,10.25
2017-08-04,2,SKU-924726,MEATS,0,84.4,890,10.25
2017-08-05,2,SKU-924726,MEATS,0,102.8,538,10.25
2017-08-06,2,SKU-924726,MEATS,1,142.5,1525,10.25
2017-08-07,2,SKU-924726,MEATS,1,106.5,510,10.25
2017-08-08,2,SKU-924726,MEATS,0,79.9,846,10.25
2017-08-09,2,SKU-924726,MEATS,0,78.3,443,10.25
2017-08-10,2,SKU-924726,MEATS,1,106.7,918,10.25
2017-08-11,2,SKU-924726,MEATS,0,77.8,536,10.25
2017-08-12,2,SKU-924726,MEATS,1,138.7,1694,10.25
2017-08-13,2,SKU-924726,MEATS,0,98.4,1290,10.25
2017-08-14,2,SKU-924726,MEATS,0,81.9,910,10.25
2017-08-15,2,SKU-924726,MEATS,0,83.0,166,10.25
2017-08-16,2,SKU-924726,MEATS,0,78.4,892,10.25
2017-08-01,3,SKU-773400,BEVERAGES,0,212.0,1373,42.53
2017-08-02,3,SKU-773400,BEVERAGES,0,210.7,1782,42.53
2017-08-03,3,SKU-773400,BEVERAGES,1,297.6,3593,42.53
2017-08-04,3,SKU-773400,BEVERAGES,1,284.2,2619,42.53
2017-08-05,3,SKU-773400,BEVERAGES,1,356.2,4796,42.53
2017-08-06,3,SKU-773400,BEVERAGES,0,269.4,2680,42.53
2017-08-07,3,SKU-773400,BEVERAGES,1,277.8,2904,42.53
2017-08-08,3,SKU-773400,BEVERAGES,0,206.3,2245,42.53
2017-08-09,3,SKU-773400,BEVERAGES,0,214.6,976,42.53
2017-08-10,3,SKU-773400,BEVERAGES,0,213.6,1216,42.53
2017-08-11,3,SKU-773400,BEVERAGES,0,220.9,1586,42.53
2017-08-12,3,SKU-773400,BEVERAGES,1,356.9,1780,42.53
2017-08-13,3,SKU-773400,BEVERAGES,0,264.3,2018,42.53
2017-08-14,3,SKU-773400,BEVERAGES,0,211.1,406,42.53
2017-08-15,3,SKU-773400,BEVERAGES,0,204.2,369,42.53
2017-08-16,3,SKU-773400,BEVERAGES,1,288.1,2663,42.53
2017-08-01,3,SKU-883140,BEVERAGES,1,224.7,696,6.21
2017-08-02,3,SKU-883140,BEVERAGES,0,165.5,1244,6.21
2017-08-03,3,SKU-883140,BEVERAGES,0,163.0,614,6.21
2017-08-04,3,SKU-883140,BEVERAGES,0,161.3,1742,6.21
2017-08-05,3,SKU-883140,BEVERAGES,0,216.0,1655,6.21
2017-08-06,3,SKU-883140,BEVERAGES,0,223.1,36,6.21
2017-08-07,3,SKU-883140,BEVERAGES,0,164.0,392,6.21
2017-08-08,3,SKU-883140,BEVERAGES,0,172.2,1113,6.21
2017-08-09,3,SKU-883140,BEVERAGES,1,222.2,973,6.21
2017-08-10,3,SKU-883140,BEVERAGES,1,236.1,1558,6.21
2017-08-11,3,SKU-883140,BEVERAGES,0,175.1,1184,6.21
2017-08-12,3,SKU-883140,BEVERAGES,0,220.8,1666,6.21
2017-08-13,3,SKU-883140,BEVERAGES,0,213.9,1243,6.21
2017-08-14,3,SKU-883140,BEVERAGES,1,219.9,2695,6.21
2017-08-15,3,SKU-883140,BEVERAGES,0,167.6,388,6.21
2017-08-16,3,SKU-883140,BEVERAGES,1,238.2,1258,6.21
2017-08-01,3,SKU-658005,BEVERAGES,0,258.7,94,42.48
2017-08-02,3,SKU-658005,BEVERAGES,0,262.2,3344,42.48
2017-08-03,3,SKU-658005,BEVERAGES,1,339.5,451,42.48
2017-08-04,3,SKU-658005,BEVERAGES,0,262.0,984,42.48
2017-08-05,3,SKU-658005,BEVERAGES,1,464.5,2624,42.48
2017-08-06,3,SKU-658005,BEVERAGES,1,440.3,4544,42.48
2017-08-07,3,SKU-658005,BEVERAGES,0,251.3,3265,42.48
2017-08-08,3,SKU-658005,BEVERAGES,0,267.3,1380,42.48
2017-08-09,3,SKU-658005,BEVERAGES,0,250.8,1747,42.48
2017-08-10,3,SKU-658005,BEVERAGES,0,256.9,2504,42.48
2017-08-11,3,SKU-658005,BEVERAGES,0,266.5,1842,42.48
2017-08-12,3,SKU-658005,BEVERAGES,1,444.9,2810,42.48
2017-08-13,3,SKU-658005,BEVERAGES,0,323.6,201,42.48
2017-08-14,3,SKU-658005,BEVERAGES,0,254.6,1091,42.48
2017-08-15,3,SKU-658005,BEVERAGES,1,346.5,1182,42.48
2017-08-16,3,SKU-658005,BEVERAGES,0,268.4,496,42.48
2017-08-01,3,SKU-703350,BEVERAGES,0,218.3,2341,20.41
2017-08-02,3,SKU-703350,BEVERAGES,1,306.5,4108,20.41
2017-08-03,3,SKU-703350,BEVERAGES,0,219.2,2082,20.41
2017-08-04,3,SKU-703350,BEVERAGES,1,296.1,326,20.41
2017-08-05,3,SKU-703350,BEVERAGES,1,402.9,3639,20.41
2017-08-06,3,SKU-703350,BEVERAGES,0,299.0,3740,20.41
2017-08-07,3,SKU-703350,BEVERAGES,0,232.8,2660,20.41
2017-08-08,3,SKU-703350,BEVERAGES,1,314.8,2840,20.41
2017-08-09,3,SKU-703350,BEVERAGES,0,224.8,1975,20.41
2017-08-10,3,SKU-703350,BEVERAGES,1,318.7,2090,20.41
2017-08-11,3,SKU-703350,BEVERAGES,0,224.3,2102,20.41
2017-08-12,3,SKU-703350,BEVERAGES,0,271.1,2058,20.41
2017-08-13,3,SKU-703350,BEVERAGES,0,271.4,3008,20.41
2017-08-14,3,SKU-703350,BEVERAGES,0,221.9,208,20.41
2017-08-15,3,SKU-703350,BEVERAGES,0,231.5,1604,20.41
2017-08-16,3,SKU-703350,BEVERAGES,1,301.3,1140,20.41
2017-08-01,3,SKU-906180,BEVERAGES,0,115.8,171,32.31
2017-08-02,3,SKU-906180,BEVERAGES,1,153.4,1396,32.31
2017-08-03,3,SKU-906180,BEVERAGES,1,150.9,1870,32.31
2017-08-04,3,SKU-906180,BEVERAGES,0,114.3,299,32.31
2017-08-05,3,SKU-906180,BEVERAGES,1,201.4,594,32.31
2017-08-06,3,SKU-906180,BEVERAGES,0,150.0,1463,32.31
2017-08-07,3,SKU-906180,BEVERAGES,1,154.5,1552,32.31
2017-08-08,3,SKU-906180,BEVERAGES,0,111.8,993,32.31
2017-08-09,3,SKU-906180,BEVERAGES,1,152.5,989,32.31
2017-08-10,3,SKU-906180,BEVERAGES,0,115.6,1366,32.31
2017-08-11,3,SKU-906180,BEVERAGES,1,148.6,2077,32.31
2017-08-12,3,SKU-906180,BEVERAGES,1,203.5,1858,32.31
2017-08-13,3,SKU-906180,BEVERAGES,1,188.8,925,32.31
2017-08-14,3,SKU-906180,BEVERAGES,1,150.8,174,32.31
2017-08-15,3,SKU-906180,BEVERAGES,1,160.7,374,32.31
2017-08-16,3,SKU-906180,BEVERAGES,1,158.4,1158,32.31
2017-08-01,3,SKU-839026,PRODUCE,0,159.4,1793,32.35
2017-08-02,3,SKU-839026,PRODUCE,1,219.1,1890,32.35
2017-08-03,3,SKU-839026,PRODUCE,0,168.8,2040,32.35
2017-08-04,3,SKU-839026,PRODUCE,0,171.2,1186,32.35
2017-08-05,3,SKU-839026,PRODUCE,0,213.6,2759,32.35
2017-08-06,3,SKU-839026,PRODUCE,0,200.5,508,32.35
2017-08-07,3,SKU-839026,PRODUCE,1,229.7,1980,32.35
2017-08-08,3,SKU-839026,PRODUCE,0,172.9,1969,32.35
2017-08-09,3,SKU-839026,PRODUCE,0,163.9,171,32.35
2017-08-10,3,SKU-839026,PRODUCE,0,170.2,233,32.35
2017-08-11,3,SKU-839026,PRODUCE,0,163.0,1746,32.35
2017-08-12,3,SKU-839026,PRODUCE,0,202.6,1498,32.35
2017-08-13,3,SKU-839026,PRODUCE,0,203.7,2401,32.35
2017-08-14,3,SKU-839026,PRODUCE,0,163.4,38,32.35
2017-08-15,3,SKU-839026,PRODUCE,0,163.2,133,32.35
2017-08-16,3,SKU-839026,PRODUCE,0,159.7,1571,32.35
2017-08-01,3,SKU-752307,PRODUCE,0,211.2,1772,6.3
2017-08-02,3,SKU-752307,PRODUCE,0,221.3,1608,6.3
2017-08-03,3,SKU-752307,PRODUCE,1,299.4,2447,6.3
2017-08-04,3,SKU-752307,PRODUCE,0,230.6,2511,6.3
2017-08-05,3,SKU-752307,PRODUCE,0,288.4,1751,6.3
2017-08-06,3,SKU-752307,PRODUCE,1,388.5,1035,6.3
2017-08-07,3,SKU-752307,PRODUCE,1,291.7,1221,6.3
2017-08-08,3,SKU-752307,PRODUCE,0,225.7,733,6.3
2017-08-09,3,SKU-752307,PRODUCE,0,225.5,548,6.3
2017-08-10,3,SKU-752307,PRODUCE,0,214.9,1149,6.3
2017-08-11,3,SKU-752307,PRODUCE,0,210.7,2863,6.3
2017-08-12,3,SKU-752307,PRODUCE,1,369.7,1656,6.3
2017-08-13,3,SKU-752307,PRODUCE,0,282.3,587,6.3
2017-08-14,3,SKU-752307,PRODUCE,0,228.6,827,6.3
2017-08-15,3,SKU-752307,PRODUCE,0,228.9,2128,6.3
2017-08-16,3,SKU-752307,PRODUCE,0,224.8,71,6.3
2017-08-01,3,SKU-301664,PRODUCE,0,143.5,1452,21.41
2017-08-02,3,SKU-301664,PRODUCE,0,145.1,650,21.41
2017-08-03,3,SKU-301664,PRODUCE,1,182.4,439,21.41
2017-08-04,3,SKU-301664,PRODUCE,0,141.7,1284,21.41
2017-08-05,3,SKU-301664,PRODUCE,0,169.9,894,21.41
2017-08-06,3,SKU-301664,PRODUCE,0,180.4,412,21.41
2017-08-07,3,SKU-301664,PRODUCE,0,144.0,223,21.41
2017-08-08,3,SKU-301664,PRODUCE,0,133.4,813,21.41
2017-08-09,3,SKU-301664,PRODUCE,0,142.4,597,21.41
2017-08-10,3,SKU-301664,PRODUCE,1,183.3,2136,21.41
2017-08-11,3,SKU-301664,PRODUCE,0,141.6,423,21.41
2017-08-12,3,SKU-301664,PRODUCE,0,176.8,1527,21.41
2017-08-13,3,SKU-301664,PRODUCE,0,185.4,2544,21.41
2017-08-14,3,SKU-301664,PRODUCE,0,146.7,376,21.41
2017-08-15,3,SKU-301664,PRODUCE,0,134.0,1106,21.41
2017-08-16,3,SKU-301664,PRODUCE,0,146.9,300,21.41
2017-08-01,3,SKU-251633,PRODUCE,0,205.5,2075,28.63
2017-08-02,3,SKU-251633,PRODUCE,0,204.0,927,28.63
2017-08-03,3,SKU-251633,PRODUCE,0,215.2,2027,28.63
2017-08-04,3,SKU-251633,PRODUCE,0,205.3,2561,28.63
2017-08-05,3,SKU-251633,PRODUCE,0,273.1,3629,28.63
2017-08-06,3,SKU-251633,PRODUCE,0,271.7,1387,28.63
2017-08-07,3,SKU-251633,PRODUCE,1,276.0,1709,28.63
2017-08-08,3,SKU-251633,PRODUCE,0,211.8,109,28.63
2017-08-09,3,SKU-251633,PRODUCE,0,199.7,973,28.63
2017-08-10,3,SKU-251633,PRODUCE,0,205.5,967,28.63
2017-08-11,3,SKU-251633,PRODUCE,0,198.9,102,28.63
2017-08-12,3,SKU-251633,PRODUCE,0,272.2,449,28.63
2017-08-13,3,SKU-251633,PRODUCE,1,359.8,3214,28.63
2017-08-14,3,SKU-251633,PRODUCE,0,212.9,327,28.63
2017-08-15,3,SKU-251633,PRODUCE,0,210.2,1731,28.63
2017-08-16,3,SKU-251633,PRODUCE,1,266.4,2579,28.63
2017-08-01,3,SKU-495924,PRODUCE,0,195.3,2307,32.38
2017-08-02,3,SKU-495924,PRODUCE,0,192.8,2354,32.38
2017-08-03,3,SKU-495924,PRODUCE,0,190.7,1838,32.38
2017-08-04,3,SKU-495924,PRODUCE,0,200.7,451,32.38
2017-08-05,3,SKU-495924,PRODUCE,0,239.7,3198,32.38
2017-08-06,3,SKU-495924,PRODUCE,0,244.2,58,32.38
2017-08-07,3,SKU-495924,PRODUCE,0,194.9,196,32.38
2017-08-08,3,SKU-495924,PRODUCE,0,195.6,2103,32.38
2017-08-09,3,SKU-495924,PRODUCE,0,195.4,622,32.38
2017-08-10,3,SKU-495924,PRODUCE,1,270.8,589,32.38
2017-08-11,3,SKU-495924,PRODUCE,1,253.7,204,32.38
2017-08-12,3,SKU-495924,PRODUCE,0,258.4,1885,32.38
2017-08-13,3,SKU-495924,PRODUCE,1,326.0,2242,32.38
2017-08-14,3,SKU-495924,PRODUCE,0,202.9,73,32.38
2017-08-15,3,SKU-495924,PRODUCE,0,189.7,2283,32.38
2017-08-16,3,SKU-495924,PRODUCE,0,194.6,1230,32.38
2017-08-01,3,SKU-103098,MEATS,0,292.8,2963,38.92
2017-08-02,3,SKU-103098,MEATS,0,278.9,288,38.92
2017-08-03,3,SKU-103098,MEATS,0,287.3,1560,38.92
2017-08-04,3,SKU-103098,MEATS,0,283.2,3459,38.92
2017-08-05,3,SKU-103098,MEATS,0,350.2,784,38.92
2017-08-06,3,SKU-103098,MEATS,0,340.3,3170,38.92
2017-08-07,3,SKU-103098,MEATS,0,272.0,3566,38.92
2017-08-08,3,SKU-103098,MEATS,0,278.7,94,38.92
2017-08-09,3,SKU-103098,MEATS,0,280.5,1269,38.92
2017-08-10,3,SKU-103098,MEATS,0,277.0,2610,38.92
2017-08-11,3,SKU-103098,MEATS,1,379.8,3140,38.92
2017-08-12,3,SKU-103098,MEATS,0,346.8,794,38.92
2017-08-13,3,SKU-103098,MEATS,0,344.5,2510,38.92
2017-08-14,3,SKU-103098,MEATS,0,293.0,810,38.92
2017-08-15,3,SKU-103098,MEATS,0,289.4,2274,38.92
2017-08-16,3,SKU-103098,MEATS,0,273.8,160,38.92
2017-08-01,3,SKU-204405,MEATS,0,55.0,308,3.95
2017-08-02,3,SKU-204405,MEATS,0,54.7,528,3.95
2017-08-03,3,SKU-204405,MEATS,0,54.2,328,3.95
2017-08-04,3,SKU-204405,MEATS,0,54.7,453,3.95
2017-08-05,3,SKU-204405,MEATS,0,67.8,687,3.95
2017-08-06,3,SKU-204405,MEATS,0,71.8,30,3.95
2017-08-07,3,SKU-204405,MEATS,1,73.4,429,3.95
2017-08-08,3,SKU-204405,MEATS,0,51.9,206,3.95
2017-08-09,3,SKU-204405,MEATS,0,55.5,254,3.95
2017-08-10,3,SKU-204405,MEATS,1,71.5,902,3.95
2017-08-11,3,SKU-204405,MEATS,0,52.5,300,3.95
2017-08-12,3,SKU-204405,MEATS,0,66.9,479,3.95
2017-08-13,3,SKU-204405,MEATS,0,71.8,509,3.95
2017-08-14,3,SKU-204405,MEATS,1,77.0,933,3.95
2017-08-15,3,SKU-204405,MEATS,0,52.6,168,3.95
2017-08-16,3,SKU-204405,MEATS,0,54.2,119,3.95
2017-08-01,3,SKU-408068,MEATS,0,28.7,320,33.42
2017-08-02,3,SKU-408068,MEATS,0,28.4,311,33.42
2017-08-03,3,SKU-408068,MEATS,0,27.3,135,33.42
2017-08-04,3,SKU-408068,MEATS,0,28.5,60,33.42
2017-08-05,3,SKU-408068,MEATS,0,34.9,412,33.42
2017-08-06,3,SKU-408068,MEATS,0,37.0,227,33.42
2017-08-07,3,SKU-408068,MEATS,1,38.2,336,33.42
2017-08-08,3,SKU-408068,MEATS,0,29.1,178,33.42
2017-08-09,3,SKU-408068,MEATS,0,28.4,332,33.42
2017-08-10,3,SKU-408068,MEATS,0,27.9,265,33.42
2017-08-11,3,SKU-408068,MEATS,0,29.5,349,33.42
2017-08-12,3,SKU-408068,MEATS,0,35.2,386,33.42
2017-08-13,3,SKU-408068,MEATS,0,37.5,137,33.42
2017-08-14,3,SKU-408068,MEATS,0,27.1,246,33.42
2017-08-15,3,SKU-408068,MEATS,1,36.3,371,33.42
2017-08-16,3,SKU-408068,MEATS,0,29.0,150,33.42
2017-08-01,3,SKU-890023,MEATS,1,247.5,2656,34.6
2017-08-02,3,SKU-890023,MEATS,0,183.3,1087,34.6
2017-08-03,3,SKU-890023,MEATS,1,254.8,1922,34.6
2017-08-04,3,SKU-890023,MEATS,1,253.1,2184,34.6
2017-08-05,3,SKU-890023,MEATS,0,236.7,2308,34.6
2017-08-06,3,SKU-890023,MEATS,1,324.3,3491,34.6
2017-08-07,3,SKU-890023,MEATS,0,183.9,1297,34.6
2017-08-08,3,SKU-890023,MEATS,0,184.7,1342,34.6
2017-08-09,3,SKU-890023,MEATS,0,184.9,1335,34.6
2017-08-10,3,SKU-890023,MEATS,0,197.5,1787,34.6
2017-08-11,3,SKU-890023,MEATS,0,197.5,2172,34.6
2017-08-12,3,SKU-890023,MEATS,0,230.4,2183,34.6
2017-08-13,3,SKU-890023,MEATS,0,246.2,2549,34.6
2017-08-14,3,SKU-890023,MEATS,0,198.6,1488,34.6
2017-08-15,3,SKU-890023,MEATS,0,195.6,697,34.6
2017-08-16,3,SKU-890023,MEATS,1,267.4,2611,34.6
2017-08-01,3,SKU-456043,MEATS,0,30.0,305,23.32
2017-08-02,3,SKU-456043,MEATS,1,39.8,554,23.32
2017-08-03,3,SKU-456043,MEATS,1,41.4,337,23.32
2017-08-04,3,SKU-456043,MEATS,0,29.1,14,23.32
2017-08-05,3,SKU-456043,MEATS,0,38.1,325,23.32
2017-08-06,3,SKU-456043,MEATS,1,48.1,113,23.32
2017-08-07,3,SKU-456043,MEATS,1,39.3,73,23.32
2017-08-08,3,SKU-456043,MEATS,1,41.0,240,23.32
2017-08-09,3,SKU-456043,MEATS,1,40.6,451,23.32
2017-08-10,3,SKU-456043,MEATS,1,38.2,336,23.32
2017-08-11,3,SKU-456043,MEATS,0,28.2,357,23.32
2017-08-12,3,SKU-456043,MEATS,0,38.2,450,23.32
2017-08-13,3,SKU-456043,MEATS,1,52.2,358,23.32
2017-08-14,3,SKU-456043,MEATS,0,28.5,165,23.32
2017-08-15,3,SKU-456043,MEATS,0,29.7,280,23.32
2017-08-16,3,SKU-456043,MEATS,1,40.8,371,23.32
2017-08-01,4,SKU-664772,BEVERAGES,0,73.7,538,41.12
2017-08-02,4,SKU-664772,BEVERAGES,0,73.2,617,41.12
2017-08-03,4,SKU-664772,BEVERAGES,0,72.0,381,41.12
2017-08-04,4,SKU-664772,BEVERAGES,1,102.3,611,41.12
2017-08-05,4,SKU-664772,BEVERAGES,0,93.9,1231,41.12
2017-08-06,4,SKU-664772,BEVERAGES,0,96.8,1208,41.12
2017-08-07,4,SKU-664772,BEVERAGES,1,98.5,415,41.12
2017-08-08,4,SKU-664772,BEVERAGES,1,97.5,1110,41.12
2017-08-09,4,SKU-664772,BEVERAGES,1,104.0,154,41.12
2017-08-10,4,SKU-664772,BEVERAGES,1,103.5,1205,41.12
2017-08-11,4,SKU-664772,BEVERAGES,0,71.8,381,41.12
2017-08-12,4,SKU-664772,BEVERAGES,0,95.7,1229,41.12
2017-08-13,4,SKU-664772,BEVERAGES,0,98.5,10,41.12
2017-08-14,4,SKU-664772,BEVERAGES,0,71.8,336,41.12
2017-08-15,4,SKU-664772,BEVERAGES,1,97.6,832,41.12
2017-08-16,4,SKU-664772,BEVERAGES,0,78.6,143,41.12
2017-08-01,4,SKU-588720,BEVERAGES,0,120.2,44,40.98
2017-08-02,4,SKU-588720,BEVERAGES,0,121.3,405,40.98
2017-08-03,4,SKU-588720,BEVERAGES,0,121.4,1170,40.98
2017-08-04,4,SKU-588720,BEVERAGES,1,158.5,1264,40.98
2017-08-05,4,SKU-588720,BEVERAGES,1,212.2,2830,40.98
2017-08-06,4,SKU-588720,BEVERAGES,0,155.5,1353,40.98
2017-08-07,4,SKU-588720,BEVERAGES,0,123.5,1173,40.98
2017-08-08,4,SKU-588720,BEVERAGES,0,114.6,1344,40.98
2017-08-09,4,SKU-588720,BEVERAGES,0,114.8,692,40.98
2017-08-10,4,SKU-588720,BEVERAGES,0,124.6,825,40.98
2017-08-11,4,SKU-588720,BEVERAGES,0,124.8,931,40.98
2017-08-12,4,SKU-588720,BEVERAGES,0,155.6,970,40.98
2017-08-13,4,SKU-588720,BEVERAGES,0,154.5,1735,40.98
2017-08-14,4,SKU-588720,BEVERAGES,1,169.3,1866,40.98
2017-08-15,4,SKU-588720,BEVERAGES,1,167.3,10,40.98
2017-08-16,4,SKU-588720,BEVERAGES,0,122.5,1032,40.98
2017-08-01,4,SKU-451169,BEVERAGES,0,230.0,3081,7.41
2017-08-02,4,SKU-451169,BEVERAGES,0,218.3,577,7.41
2017-08-03,4,SKU-451169,BEVERAGES,0,226.8,3018,7.41
2017-08-04,4,SKU-451169,BEVERAGES,0,216.4,1831,7.41
2017-08-05,4,SKU-451169,BEVERAGES,0,288.7,3519,7.41
2017-08-06,4,SKU-451169,BEVERAGES,0,272.5,1126,7.41
2017-08-07,4,SKU-451169,BEVERAGES,0,226.5,1433,7.41
2017-08-08,4,SKU-451169,BEVERAGES,0,219.0,2512,7.41
2017-08-09,4,SKU-451169,BEVERAGES,0,227.4,2858,7.41
2017-08-10,4,SKU-451169,BEVERAGES,1,293.4,899,7.41
2017-08-11,4,SKU-451169,BEVERAGES,0,215.9,540,7.41
2017-08-12,4,SKU-451169,BEVERAGES,0,276.7,3354,7.41
2017-08-13,4,SKU-451169,BEVERAGES,0,281.4,3008,7.41
2017-08-14,4,SKU-451169,BEVERAGES,1,307.9,3145,7.41
2017-08-15,4,SKU-451169,BEVERAGES,1,291.5,2058,7.41
2017-08-16,4,SKU-451169,BEVERAGES,0,208.8,709,7.41
2017-08-01,4,SKU-965885,BEVERAGES,1,247.4,51,34.09
2017-08-02,4,SKU-965885,BEVERAGES,0,185.2,730,34.09
2017-08-03,4,SKU-965885,BEVERAGES,0,176.2,673,34.09
2017-08-04,4,SKU-965885,BEVERAGES,0,190.2,1644,34.09
2017-08-05,4,SKU-965885,BEVERAGES,1,323.9,951,34.09
2017-08-06,4,SKU-965885,BEVERAGES,0,235.5,2859,34.09
2017-08-07,4,SKU-965885,BEVERAGES,0,190.5,40,34.09
2017-08-08,4,SKU-965885,BEVERAGES,0,183.8,1212,34.09
2017-08-09,4,SKU-965885,BEVERAGES,0,179.2,73,34.09
2017-08-10,4,SKU-965885,BEVERAGES,0,188.7,2338,34.09
2017-08-11,4,SKU-965885,BEVERAGES,0,181.0,1302,34.09
2017-08-12,4,SKU-965885,BEVERAGES,0,225.7,601,34.09
2017-08-13,4,SKU-965885,BEVERAGES,1,322.5,2428,34.09
2017-08-14,4,SKU-965885,BEVERAGES,1,235.8,2012,34.09
2017-08-15,4,SKU-965885,BEVERAGES,1,244.0,838,34.09
2017-08-16,4,SKU-965885,BEVERAGES,1,251.1,3164,34.09
2017-08-01,4,SKU-285846,BEVERAGES,0,263.1,3620,36.62
2017-08-02,4,SKU-285846,BEVERAGES,0,260.4,1617,36.62
2017-08-03,4,SKU-285846,BEVERAGES,0,281.2,2320,36.62
2017-08-04,4,SKU-285846,BEVERAGES,0,272.6,1901,36.62
