date,store_nbr,item_nbr,family,onpromotion,unit_sales,current_stock,unit_cost
2017-08-16,2,SKU-438076,CLEANING,0,106.6,231,38.04
2017-08-01,2,SKU-878513,DAIRY,1,278.1,2561,18.71
2017-08-02,2,SKU-878513,DAIRY,1,284.4,3615,18.71
2017-08-03,2,SKU-878513,DAIRY,1,278.8,578,18.71
2017-08-04,2,SKU-878513,DAIRY,0,202.9,61,18.71
2017-08-05,2,SKU-878513,DAIRY,0,247.2,1204,18.71
2017-08-06,2,SKU-878513,DAIRY,1,358.8,373,18.71
2017-08-07,2,SKU-878513,DAIRY,0,209.2,250,18.71
2017-08-08,2,SKU-878513,DAIRY,1,268.2,1216,18.71
2017-08-09,2,SKU-878513,DAIRY,1,263.9,2564,18.71
2017-08-10,2,SKU-878513,DAIRY,1,259.6,2439,18.71
2017-08-11,2,SKU-878513,DAIRY,1,261.8,3285,18.71
2017-08-12,2,SKU-878513,DAIRY,0,257.5,2213,18.71
2017-08-13,2,SKU-878513,DAIRY,0,265.6,3523,18.71
2017-08-14,2,SKU-878513,DAIRY,0,207.2,1779,18.71
2017-08-15,2,SKU-878513,DAIRY,0,204.8,1590,18.71
2017-08-16,2,SKU-878513,DAIRY,0,207.2,1400,18.71
2017-08-01,2,SKU-252360,DAIRY,1,90.7,829,20.58
2017-08-02,2,SKU-252360,DAIRY,0,67.4,317,20.58
2017-08-03,2,SKU-252360,DAIRY,0,68.2,833,20.58
2017-08-04,2,SKU-252360,DAIRY,0,63.6,152,20.58
2017-08-05,2,SKU-252360,DAIRY,0,85.4,403,20.58
2017-08-06,2,SKU-252360,DAIRY,0,84.1,105,20.58
2017-08-07,2,SKU-252360,DAIRY,0,64.7,384,20.58
2017-08-08,2,SKU-252360,DAIRY,0,68.9,176,20.58
2017-08-09,2,SKU-252360,DAIRY,1,89.1,1057,20.58
2017-08-10,2,SKU-252360,DAIRY,0,68.2,735,20.58
2017-08-11,2,SKU-252360,DAIRY,0,66.9,486,20.58
2017-08-12,2,SKU-252360,DAIRY,0,80.2,450,20.58
2017-08-13,2,SKU-252360,DAIRY,0,84.9,944,20.58
2017-08-14,2,SKU-252360,DAIRY,0,69.9,284,20.58
2017-08-15,2,SKU-252360,DAIRY,0,65.8,434,20.58
2017-08-16,2,SKU-252360,DAIRY,1,87.5,952,20.58
2017-08-01,2,SKU-257795,DAIRY,0,273.5,701,9.32
2017-08-02,2,SKU-257795,DAIRY,1,352.4,1227,9.32
2017-08-03,2,SKU-257795,DAIRY,1,350.7,2532,9.32
2017-08-04,2,SKU-257795,DAIRY,0,263.7,612,9.32
2017-08-05,2,SKU-257795,DAIRY,0,345.5,1256,9.32
2017-08-06,2,SKU-257795,DAIRY,0,324.2,3512,9.32
2017-08-07,2,SKU-257795,DAIRY,0,273.5,1743,9.32
2017-08-08,2,SKU-257795,DAIRY,0,250.1,602,9.32
2017-08-09,2,SKU-257795,DAIRY,0,257.0,2984,9.32
2017-08-10,2,SKU-257795,DAIRY,0,254.7,2204,9.32
2017-08-11,2,SKU-257795,DAIRY,1,340.9,808,9.32
2017-08-12,2,SKU-257795,DAIRY,0,337.8,3142,9.32
2017-08-13,2,SKU-257795,DAIRY,0,341.3,3851,9.32
2017-08-14,2,SKU-257795,DAIRY,0,270.9,788,9.32
2017-08-15,2,SKU-257795,DAIRY,0,255.2,213,9.32
2017-08-16,2,SKU-257795,DAIRY,0,272.6,159,9.32
2017-08-01,2,SKU-270102,DAIRY,0,79.2,652,9.33
2017-08-02,2,SKU-270102,DAIRY,0,81.6,553,9.33
2017-08-03,2,SKU-270102,DAIRY,0,78.5,361,9.33
2017-08-04,2,SKU-270102,DAIRY,1,112.2,406,9.33
2017-08-05,2,SKU-270102,DAIRY,0,102.5,768,9.33
2017-08-06,2,SKU-270102,DAIRY,0,100.3,210,9.33
2017-08-07,2,SKU-270102,DAIRY,1,113.9,267,9.33
2017-08-08,2,SKU-270102,DAIRY,0,84.4,192,9.33
2017-08-09,2,SKU-270102,DAIRY,0,86.3,315,9.33
2017-08-10,2,SKU-270102,DAIRY,0,86.4,459,9.33
2017-08-11,2,SKU-270102,DAIRY,0,80.3,935,9.33
2017-08-12,2,SKU-270102,DAIRY,1,144.4,237,9.33
2017-08-13,2,SKU-270102,DAIRY,1,146.5,1235,9.33
2017-08-14,2,SKU-270102,DAIRY,1,114.9,1076,9.33
2017-08-15,2,SKU-270102,DAIRY,0,81.2,189,9.33
2017-08-16,2,SKU-270102,DAIRY,0,81.0,983,9.33
2017-08-01,2,SKU-842488,DAIRY,0,257.2,3164,35.53
2017-08-02,2,SKU-842488,DAIRY,0,246.9,2310,35.53
2017-08-03,2,SKU-842488,DAIRY,1,348.1,3890,35.53
2017-08-04,2,SKU-842488,DAIRY,0,259.2,445,35.53
2017-08-05,2,SKU-842488,DAIRY,0,301.7,1377,35.53
2017-08-06,2,SKU-842488,DAIRY,0,314.1,3061,35.53
2017-08-07,2,SKU-842488,DAIRY,0,249.9,838,35.53
2017-08-08,2,SKU-842488,DAIRY,0,244.4,259,35.53
2017-08-09,2,SKU-842488,DAIRY,0,255.5,2219,35.53
2017-08-10,2,SKU-842488,DAIRY,0,248.2,3001,35.53
2017-08-11,2,SKU-842488,DAIRY,0,250.7,99,35.53
2017-08-12,2,SKU-842488,DAIRY,0,313.5,1756,35.53
2017-08-13,2,SKU-842488,DAIRY,0,318.4,2713,35.53
2017-08-14,2,SKU-842488,DAIRY,1,349.8,3519,35.53
2017-08-15,2,SKU-842488,DAIRY,1,322.8,892,35.53
2017-08-16,2,SKU-842488,DAIRY,0,254.9,3205,35.53
2017-08-01,3,SKU-418232,GROCERY I,0,194.4,537,18.03
2017-08-02,3,SKU-418232,GROCERY I,0,197.1,1448,18.03
2017-08-03,3,SKU-418232,GROCERY I,0,203.2,1518,18.03
2017-08-04,3,SKU-418232,GROCERY I,0,186.8,1879,18.03
2017-08-05,3,SKU-418232,GROCERY I,0,257.8,2972,18.03
2017-08-06,3,SKU-418232,GROCERY I,0,236.8,2850,18.03
2017-08-07,3,SKU-418232,GROCERY I,1,254.7,1059,18.03
2017-08-08,3,SKU-418232,GROCERY I,1,254.7,3273,18.03
2017-08-09,3,SKU-418232,GROCERY I,0,186.7,2134,18.03
2017-08-10,3,SKU-418232,GROCERY I,0,195.3,315,18.03
2017-08-11,3,SKU-418232,GROCERY I,0,197.5,1429,18.03
2017-08-12,3,SKU-418232,GROCERY I,0,253.3,2296,18.03
2017-08-13,3,SKU-418232,GROCERY I,0,242.6,3077,18.03
2017-08-14,3,SKU-418232,GROCERY I,1,264.5,954,18.03
2017-08-15,3,SKU-418232,GROCERY I,0,199.3,2376,18.03
2017-08-16,3,SKU-418232,GROCERY I,0,200.8,2157,18.03
2017-08-01,3,SKU-296553,GROCERY I,0,145.1,1754,27.02
2017-08-02,3,SKU-296553,GROCERY I,0,136.0,54,27.02
2017-08-03,3,SKU-296553,GROCERY I,0,143.3,1101,27.02
2017-08-04,3,SKU-296553,GROCERY I,0,140.2,1170,27.02
2017-08-05,3,SKU-296553,GROCERY I,0,187.8,367,27.02
2017-08-06,3,SKU-296553,GROCERY I,0,177.4,1069,27.02
2017-08-07,3,SKU-296553,GROCERY I,1,195.1,2707,27.02
2017-08-08,3,SKU-296553,GROCERY I,0,136.2,1383,27.02
2017-08-09,3,SKU-296553,GROCERY I,0,138.6,163,27.02
2017-08-10,3,SKU-296553,GROCERY I,0,147.4,404,27.02
2017-08-11,3,SKU-296553,GROCERY I,0,137.9,691,27.02
2017-08-12,3,SKU-296553,GROCERY I,0,179.4,179,27.02
2017-08-13,3,SKU-296553,GROCERY I,1,235.3,1783,27.02
2017-08-14,3,SKU-296553,GROCERY I,1,194.3,1454,27.02
2017-08-15,3,SKU-296553,GROCERY I,0,139.4,1309,27.02
2017-08-16,3,SKU-296553,GROCERY I,1,194.5,1523,27.02
2017-08-01,3,SKU-880641,GROCERY I,0,134.6,1812,16.01
2017-08-02,3,SKU-880641,GROCERY I,0,143.9,351,16.01
2017-08-03,3,SKU-880641,GROCERY I,0,139.3,1604,16.01
2017-08-04,3,SKU-880641,GROCERY I,0,137.6,1890,16.01
2017-08-05,3,SKU-880641,GROCERY I,0,175.2,302,16.01
2017-08-06,3,SKU-880641,GROCERY I,1,227.9,2354,16.01
2017-08-07,3,SKU-880641,GROCERY I,1,184.6,1738,16.01
2017-08-08,3,SKU-880641,GROCERY I,0,136.9,1512,16.01
2017-08-09,3,SKU-880641,GROCERY I,1,191.5,1363,16.01
2017-08-10,3,SKU-880641,GROCERY I,0,134.2,229,16.01
2017-08-11,3,SKU-880641,GROCERY I,0,138.1,742,16.01
2017-08-12,3,SKU-880641,GROCERY I,0,172.7,1237,16.01
2017-08-13,3,SKU-880641,GROCERY I,1,234.1,3089,16.01
2017-08-14,3,SKU-880641,GROCERY I,1,183.1,2017,16.01
2017-08-15,3,SKU-880641,GROCERY I,0,141.3,779,16.01
2017-08-16,3,SKU-880641,GROCERY I,0,138.9,1054,16.01
2017-08-01,3,SKU-187468,GROCERY I,1,171.4,1897,39.69
2017-08-02,3,SKU-187468,GROCERY I,0,118.0,671,39.69
2017-08-03,3,SKU-187468,GROCERY I,0,125.6,615,39.69
2017-08-04,3,SKU-187468,GROCERY I,1,168.6,1943,39.69
2017-08-05,3,SKU-187468,GROCERY I,0,161.2,2083,39.69
2017-08-06,3,SKU-187468,GROCERY I,0,157.3,1686,39.69
2017-08-07,3,SKU-187468,GROCERY I,0,123.2,693,39.69
2017-08-08,3,SKU-187468,GROCERY I,0,121.6,125,39.69
2017-08-09,3,SKU-187468,GROCERY I,0,118.7,1600,39.69
2017-08-10,3,SKU-187468,GROCERY I,0,128.9,786,39.69
2017-08-11,3,SKU-187468,GROCERY I,0,123.3,764,39.69
2017-08-12,3,SKU-187468,GROCERY I,0,157.8,485,39.69
2017-08-13,3,SKU-187468,GROCERY I,0,157.9,344,39.69
2017-08-14,3,SKU-187468,GROCERY I,0,126.6,820,39.69
2017-08-15,3,SKU-187468,GROCERY I,0,129.3,114,39.69
2017-08-16,3,SKU-187468,GROCERY I,0,129.1,439,39.69
2017-08-01,3,SKU-785154,GROCERY I,0,41.9,408,35.55
2017-08-02,3,SKU-785154,GROCERY I,0,43.8,148,35.55
2017-08-03,3,SKU-785154,GROCERY I,0,42.0,110,35.55
2017-08-04,3,SKU-785154,GROCERY I,0,44.8,457,35.55
2017-08-05,3,SKU-785154,GROCERY I,1,73.0,671,35.55
2017-08-06,3,SKU-785154,GROCERY I,0,54.8,374,35.55
2017-08-07,3,SKU-785154,GROCERY I,0,42.8,577,35.55
2017-08-08,3,SKU-785154,GROCERY I,0,41.7,250,35.55
2017-08-09,3,SKU-785154,GROCERY I,1,58.9,564,35.55
2017-08-10,3,SKU-785154,GROCERY I,0,43.8,205,35.55
2017-08-11,3,SKU-785154,GROCERY I,1,59.1,172,35.55
2017-08-12,3,SKU-785154,GROCERY I,0,52.1,277,35.55
2017-08-13,3,SKU-785154,GROCERY I,0,55.4,392,35.55
2017-08-14,3,SKU-785154,GROCERY I,0,41.7,82,35.55
2017-08-15,3,SKU-785154,GROCERY I,1,56.9,522,35.55
2017-08-16,3,SKU-785154,GROCERY I,1,59.0,711,35.55
2017-08-01,3,SKU-356553,CLEANING,1,317.8,1410,40.31
2017-08-02,3,SKU-356553,CLEANING,0,227.4,818,40.31
2017-08-03,3,SKU-356553,CLEANING,1,294.7,3721,40.31
2017-08-04,3,SKU-356553,CLEANING,0,232.0,2144,40.31
2017-08-05,3,SKU-356553,CLEANING,1,395.6,3404,40.31
2017-08-06,3,SKU-356553,CLEANING,0,289.6,617,40.31
2017-08-07,3,SKU-356553,CLEANING,1,309.3,2948,40.31
2017-08-08,3,SKU-356553,CLEANING,0,219.3,2202,40.31
2017-08-09,3,SKU-356553,CLEANING,0,219.0,47,40.31
2017-08-10,3,SKU-356553,CLEANING,1,316.3,1570,40.31
2017-08-11,3,SKU-356553,CLEANING,0,225.4,2446,40.31
2017-08-12,3,SKU-356553,CLEANING,0,280.0,690,40.31
2017-08-13,3,SKU-356553,CLEANING,0,293.7,3145,40.31
2017-08-14,3,SKU-356553,CLEANING,0,217.9,259,40.31
2017-08-15,3,SKU-356553,CLEANING,1,302.6,3261,40.31
2017-08-16,3,SKU-356553,CLEANING,0,226.1,659,40.31
2017-08-01,3,SKU-308432,CLEANING,0,94.6,638,12.84
2017-08-02,3,SKU-308432,CLEANING,1,120.0,219,12.84
2017-08-03,3,SKU-308432,CLEANING,0,87.0,597,12.84
2017-08-04,3,SKU-308432,CLEANING,1,122.4,1060,12.84
2017-08-05,3,SKU-308432,CLEANING,0,109.1,178,12.84
2017-08-06,3,SKU-308432,CLEANING,0,109.7,583,12.84
2017-08-07,3,SKU-308432,CLEANING,0,89.5,213,12.84
2017-08-08,3,SKU-308432,CLEANING,0,94.4,896,12.84
2017-08-09,3,SKU-308432,CLEANING,0,86.1,1196,12.84
2017-08-10,3,SKU-308432,CLEANING,0,88.8,1094,12.84
2017-08-11,3,SKU-308432,CLEANING,0,90.9,813,12.84
2017-08-12,3,SKU-308432,CLEANING,0,119.8,1257,12.84
2017-08-13,3,SKU-308432,CLEANING,0,110.6,92,12.84
2017-08-14,3,SKU-308432,CLEANING,0,92.8,357,12.84
2017-08-15,3,SKU-308432,CLEANING,0,92.5,148,12.84
2017-08-16,3,SKU-308432,CLEANING,0,86.8,1173,12.84
2017-08-01,3,SKU-584814,CLEANING,1,211.4,1751,38.07
2017-08-02,3,SKU-584814,CLEANING,0,152.7,1212,38.07
2017-08-03,3,SKU-584814,CLEANING,0,161.7,1444,38.07
2017-08-04,3,SKU-584814,CLEANING,1,203.3,1319,38.07
2017-08-05,3,SKU-584814,CLEANING,0,191.9,1954,38.07
2017-08-06,3,SKU-584814,CLEANING,1,255.2,1440,38.07
2017-08-07,3,SKU-584814,CLEANING,1,204.2,1591,38.07
2017-08-08,3,SKU-584814,CLEANING,1,212.9,568,38.07
2017-08-09,3,SKU-584814,CLEANING,0,160.3,1248,38.07
2017-08-10,3,SKU-584814,CLEANING,0,160.0,88,38.07
2017-08-11,3,SKU-584814,CLEANING,1,204.2,2739,38.07
2017-08-12,3,SKU-584814,CLEANING,0,193.5,411,38.07
2017-08-13,3,SKU-584814,CLEANING,0,204.3,2849,38.07
2017-08-14,3,SKU-584814,CLEANING,0,155.1,1570,38.07
2017-08-15,3,SKU-584814,CLEANING,1,212.4,1170,38.07
2017-08-16,3,SKU-584814,CLEANING,0,159.0,17,38.07
2017-08-01,3,SKU-978629,CLEANING,0,66.7,817,9.39
2017-08-02,3,SKU-978629,CLEANING,0,68.9,109,9.39
2017-08-03,3,SKU-978629,CLEANING,0,68.7,60,9.39
2017-08-04,3,SKU-978629,CLEANING,0,68.0,577,9.39
2017-08-05,3,SKU-978629,CLEANING,0,83.6,748,9.39
2017-08-06,3,SKU-978629,CLEANING,0,86.7,907,9.39
2017-08-07,3,SKU-978629,CLEANING,1,88.3,1021,9.39
2017-08-08,3,SKU-978629,CLEANING,0,66.5,122,9.39
2017-08-09,3,SKU-978629,CLEANING,1,88.5,466,9.39
2017-08-10,3,SKU-978629,CLEANING,0,69.4,747,9.39
2017-08-11,3,SKU-978629,CLEANING,1,89.1,224,9.39
2017-08-12,3,SKU-978629,CLEANING,0,85.0,220,9.39
2017-08-13,3,SKU-978629,CLEANING,0,89.3,936,9.39
2017-08-14,3,SKU-978629,CLEANING,1,95.0,277,9.39
2017-08-15,3,SKU-978629,CLEANING,0,70.6,171,9.39
2017-08-16,3,SKU-978629,CLEANING,1,91.7,757,9.39
2017-08-01,3,SKU-790885,CLEANING,1,209.6,1266,14.49
2017-08-02,3,SKU-790885,CLEANING,1,222.1,586,14.49
2017-08-03,3,SKU-790885,CLEANING,1,213.9,1451,14.49
2017-08-04,3,SKU-790885,CLEANING,0,152.4,1555,14.49
2017-08-05,3,SKU-790885,CLEANING,0,199.7,2042,14.49
2017-08-06,3,SKU-790885,CLEANING,1,262.1,2243,14.49
2017-08-07,3,SKU-790885,CLEANING,0,163.1,1503,14.49
2017-08-08,3,SKU-790885,CLEANING,1,205.5,173,14.49
2017-08-09,3,SKU-790885,CLEANING,0,155.3,544,14.49
2017-08-10,3,SKU-790885,CLEANING,1,209.4,804,14.49
2017-08-11,3,SKU-790885,CLEANING,1,213.7,2325,14.49
2017-08-12,3,SKU-790885,CLEANING,0,200.7,104,14.49
2017-08-13,3,SKU-790885,CLEANING,0,209.1,416,14.49
2017-08-14,3,SKU-790885,CLEANING,0,157.7,773,14.49
2017-08-15,3,SKU-790885,CLEANING,1,204.5,1903,14.49
2017-08-16,3,SKU-790885,CLEANING,1,216.1,2834,14.49
2017-08-01,3,SKU-150601,DAIRY,0,239.9,3290,35.77
2017-08-02,3,SKU-150601,DAIRY,0,245.4,664,35.77
2017-08-03,3,SKU-150601,DAIRY,0,235.4,3121,35.77
2017-08-04,3,SKU-150601,DAIRY,1,313.8,106,35.77
2017-08-05,3,SKU-150601,DAIRY,1,406.0,514,35.77
2017-08-06,3,SKU-150601,DAIRY,0,304.6,4181,35.77
2017-08-07,3,SKU-150601,DAIRY,0,237.7,1810,35.77
2017-08-08,3,SKU-150601,DAIRY,1,325.6,2797,35.77
2017-08-09,3,SKU-150601,DAIRY,0,248.4,1496,35.77
2017-08-10,3,SKU-150601,DAIRY,0,244.0,746,35.77
2017-08-11,3,SKU-150601,DAIRY,0,248.7,1607,35.77
2017-08-12,3,SKU-150601,DAIRY,1,400.7,4416,35.77
2017-08-13,3,SKU-150601,DAIRY,0,298.8,4091,35.77
2017-08-14,3,SKU-150601,DAIRY,1,324.0,1547,35.77
2017-08-15,3,SKU-150601,DAIRY,1,325.5,3458,35.77
2017-08-16,3,SKU-150601,DAIRY,1,308.4,553,35.77
2017-08-01,3,SKU-982766,DAIRY,0,252.3,3479,39.37
2017-08-02,3,SKU-982766,DAIRY,1,326.1,307,39.37
2017-08-03,3,SKU-982766,DAIRY,0,263.9,1994,39.37
2017-08-04,3,SKU-982766,DAIRY,0,243.5,2242,39.37
2017-08-05,3,SKU-982766,DAIRY,1,427.2,4641,39.37
2017-08-06,3,SKU-982766,DAIRY,1,419.5,3078,39.37
2017-08-07,3,SKU-982766,DAIRY,0,261.0,2114,39.37
2017-08-08,3,SKU-982766,DAIRY,0,261.1,1453,39.37
2017-08-09,3,SKU-982766,DAIRY,1,343.4,767,39.37
2017-08-10,3,SKU-982766,DAIRY,0,261.0,1164,39.37
2017-08-11,3,SKU-982766,DAIRY,1,356.2,1388,39.37
2017-08-12,3,SKU-982766,DAIRY,1,416.8,1186,39.37
2017-08-13,3,SKU-982766,DAIRY,0,332.9,3052,39.37
2017-08-14,3,SKU-982766,DAIRY,0,252.0,2174,39.37
2017-08-15,3,SKU-982766,DAIRY,0,263.2,2963,39.37
2017-08-16,3,SKU-982766,DAIRY,0,265.4,1558,39.37
2017-08-01,3,SKU-613012,DAIRY,0,205.8,1237,29.11
2017-08-02,3,SKU-613012,DAIRY,0,188.6,1482,29.11
2017-08-03,3,SKU-613012,DAIRY,0,202.6,2526,29.11
2017-08-04,3,SKU-613012,DAIRY,0,202.8,540,29.11
2017-08-05,3,SKU-613012,DAIRY,1,348.8,2645,29.11
2017-08-06,3,SKU-613012,DAIRY,1,331.8,2193,29.11
2017-08-07,3,SKU-613012,DAIRY,1,266.5,1341,29.11
2017-08-08,3,SKU-613012,DAIRY,0,204.8,967,29.11
2017-08-09,3,SKU-613012,DAIRY,0,202.4,2342,29.11
2017-08-10,3,SKU-613012,DAIRY,0,193.1,392,29.11
2017-08-11,3,SKU-613012,DAIRY,0,197.3,2070,29.11
2017-08-12,3,SKU-613012,DAIRY,0,253.4,1256,29.11
2017-08-13,3,SKU-613012,DAIRY,1,337.1,4620,29.11
2017-08-14,3,SKU-613012,DAIRY,0,190.8,1809,29.11
2017-08-15,3,SKU-613012,DAIRY,0,201.9,206,29.11
2017-08-16,3,SKU-613012,DAIRY,0,205.3,660,29.11
2017-08-01,3,SKU-645735,DAIRY,0,44.3,141,4.85
2017-08-02,3,SKU-645735,DAIRY,0,40.9,439,4.85
2017-08-03,3,SKU-645735,DAIRY,0,43.8,555,4.85
2017-08-04,3,SKU-645735,DAIRY,0,44.0,45,4.85
2017-08-05,3,SKU-645735,DAIRY,1,74.0,906,4.85
2017-08-06,3,SKU-645735,DAIRY,0,52.2,290,4.85
2017-08-07,3,SKU-645735,DAIRY,0,41.6,228,4.85
2017-08-08,3,SKU-645735,DAIRY,0,42.4,478,4.85
2017-08-09,3,SKU-645735,DAIRY,0,40.7,245,4.85
2017-08-10,3,SKU-645735,DAIRY,0,44.7,88,4.85
2017-08-11,3,SKU-645735,DAIRY,1,60.4,700,4.85
2017-08-12,3,SKU-645735,DAIRY,0,55.8,767,4.85
2017-08-13,3,SKU-645735,DAIRY,0,54.3,481,4.85
2017-08-14,3,SKU-645735,DAIRY,0,43.3,278,4.85
2017-08-15,3,SKU-645735,DAIRY,0,41.1,48,4.85
2017-08-16,3,SKU-645735,DAIRY,0,40.8,328,4.85
2017-08-01,3,SKU-688595,DAIRY,0,100.4,1047,27.53
2017-08-02,3,SKU-688595,DAIRY,0,106.6,1273,27.53
2017-08-03,3,SKU-688595,DAIRY,0,103.4,1292,27.53
2017-08-04,3,SKU-688595,DAIRY,0,98.1,336,27.53
2017-08-05,3,SKU-688595,DAIRY,1,166.6,1363,27.53
2017-08-06,3,SKU-688595,DAIRY,1,180.9,1325,27.53
2017-08-07,3,SKU-688595,DAIRY,0,105.9,892,27.53
2017-08-08,3,SKU-688595,DAIRY,0,98.3,1252,27.53
2017-08-09,3,SKU-688595,DAIRY,0,105.8,1303,27.53
2017-08-10,3,SKU-688595,DAIRY,0,102.6,623,27.53
2017-08-11,3,SKU-688595,DAIRY,0,101.8,1105,27.53
2017-08-12,3,SKU-688595,DAIRY,0,134.5,840,27.53
2017-08-13,3,SKU-688595,DAIRY,0,131.1,1090,27.53
2017-08-14,3,SKU-688595,DAIRY,1,134.7,971,27.53
2017-08-15,3,SKU-688595,DAIRY,0,101.3,696,27.53
2017-08-16,3,SKU-688595,DAIRY,0,107.1,904,27.53
2017-08-01,4,SKU-897622,GROCERY I,0,291.8,21,13.2
2017-08-02,4,SKU-897622,GROCERY I,0,283.7,3604,13.2
2017-08-03,4,SKU-897622,GROCERY I,0,279.9,1770,13.2
2017-08-04,4,SKU-897622,GROCERY I,0,284.2,1874,13.2
2017-08-05,4,SKU-897622,GROCERY I,0,353.8,2930,13.2
2017-08-06,4,SKU-897622,GROCERY I,0,367.2,263,13.2
2017-08-07,4,SKU-897622,GROCERY I,1,392.1,1571,13.2
2017-08-08,4,SKU-897622,GROCERY I,0,279.1,861,13.2
2017-08-09,4,SKU-897622,GROCERY I,0,268.0,1049,13.2
2017-08-10,4,SKU-897622,GROCERY I,1,370.9,4250,13.2
2017-08-11,4,SKU-897622,GROCERY I,0,291.4,2349,13.2
2017-08-12,4,SKU-897622,GROCERY I,0,360.9,236,13.2
2017-08-13,4,SKU-897622,GROCERY I,0,369.9,863,13.2
2017-08-14,4,SKU-897622,GROCERY I,0,287.2,3548,13.2
2017-08-15,4,SKU-897622,GROCERY I,0,274.0,2591,13.2
2017-08-16,4,SKU-897622,GROCERY I,0,286.9,3832,13.2
2017-08-01,4,SKU-967780,GROCERY I,0,23.6,29,29.18
2017-08-02,4,SKU-967780,GROCERY I,0,24.6,48,29.18
2017-08-03,4,SKU-967780,GROCERY I,0,24.1,130,29.18
2017-08-04,4,SKU-967780,GROCERY I,0,24.0,254,29.18
2017-08-05,4,SKU-967780,GROCERY I,0,29.2,151,29.18
2017-08-06,4,SKU-967780,GROCERY I,1,41.9,401,29.18
2017-08-07,4,SKU-967780,GROCERY I,0,24.4,13,29.18
2017-08-08,4,SKU-967780,GROCERY I,0,25.2,219,29.18
2017-08-09,4,SKU-967780,GROCERY I,1,33.3,64,29.18
2017-08-10,4,SKU-967780,GROCERY I,1,31.2,237,29.18
2017-08-11,4,SKU-967780,GROCERY I,0,23.0,141,29.18
2017-08-12,4,SKU-967780,GROCERY I,0,30.5,250,29.18
2017-08-13,4,SKU-967780,GROCERY I,0,29.4,234,29.18
2017-08-14,4,SKU-967780,GROCERY I,0,24.7,229,29.18
2017-08-15,4,SKU-967780,GROCERY I,1,33.2,205,29.18
2017-08-16,4,SKU-967780,GROCERY I,0,23.6,108,29.18
2017-08-01,4,SKU-816409,GROCERY I,0,177.1,1440,11.34
2017-08-02,4,SKU-816409,GROCERY I,1,230.6,2873,11.34
2017-08-03,4,SKU-816409,GROCERY I,0,175.6,77,11.34
2017-08-04,4,SKU-816409,GROCERY I,0,178.4,1282,11.34
2017-08-05,4,SKU-816409,GROCERY I,0,228.1,152,11.34
2017-08-06,4,SKU-816409,GROCERY I,1,317.0,1514,11.34
2017-08-07,4,SKU-816409,GROCERY I,0,175.8,26,11.34
2017-08-08,4,SKU-816409,GROCERY I,0,183.2,1532,11.34
2017-08-09,4,SKU-816409,GROCERY I,0,184.1,1373,11.34
2017-08-10,4,SKU-816409,GROCERY I,1,242.2,1902,11.34
2017-08-11,4,SKU-816409,GROCERY I,0,172.0,2340,11.34
2017-08-12,4,SKU-816409,GROCERY I,0,235.5,1758,11.34
2017-08-13,4,SKU-816409,GROCERY I,0,215.8,638,11.34
2017-08-14,4,SKU-816409,GROCERY I,1,238.2,1324,11.34
2017-08-15,4,SKU-816409,GROCERY I,0,171.7,1177,11.34
2017-08-16,4,SKU-816409,GROCERY I,0,183.9,959,11.34
2017-08-01,4,SKU-304923,GROCERY I,0,109.2,1504,40.15
2017-08-02,4,SKU-304923,GROCERY I,0,110.7,609,40.15
2017-08-03,4,SKU-304923,GROCERY I,0,104.1,793,40.15
2017-08-04,4,SKU-304923,GROCERY I,0,106.3,810,40.15
2017-08-05,4,SKU-304923,GROCERY I,1,186.4,1154,40.15
2017-08-06,4,SKU-304923,GROCERY I,0,130.4,363,40.15
2017-08-07,4,SKU-304923,GROCERY I,0,104.1,401,40.15
2017-08-08,4,SKU-304923,GROCERY I,1,143.6,704,40.15
2017-08-09,4,SKU-304923,GROCERY I,0,102.0,639,40.15
2017-08-10,4,SKU-304923,GROCERY I,0,105.7,600,40.15
2017-08-11,4,SKU-304923,GROCERY I,1,148.2,1297,40.15
2017-08-12,4,SKU-304923,GROCERY I,0,135.2,389,40.15
2017-08-13,4,SKU-304923,GROCERY I,0,127.5,854,40.15
2017-08-14,4,SKU-304923,GROCERY I,0,102.9,1389,40.15
2017-08-15,4,SKU-304923,GROCERY I,1,146.0,1094,40.15
2017-08-16,4,SKU-304923,GROCERY I,1,137.5,1523,40.15
2017-08-01,4,SKU-379003,GROCERY I,0,37.0,502,31.11
2017-08-02,4,SKU-379003,GROCERY I,1,52.5,77,31.11
2017-08-03,4,SKU-379003,GROCERY I,1,52.4,228,31.11
2017-08-04,4,SKU-379003,GROCERY I,0,38.9,310,31.11
2017-08-05,4,SKU-379003,GROCERY I,0,49.6,638,31.11
2017-08-06,4,SKU-379003,GROCERY I,0,50.2,629,31.11
2017-08-07,4,SKU-379003,GROCERY I,0,38.6,329,31.11
2017-08-08,4,SKU-379003,GROCERY I,0,40.0,272,31.11
2017-08-09,4,SKU-379003,GROCERY I,1,50.1,12,31.11
2017-08-10,4,SKU-379003,GROCERY I,0,38.1,135,31.11
2017-08-11,4,SKU-379003,GROCERY I,0,37.9,26,31.11
2017-08-12,4,SKU-379003,GROCERY I,1,64.4,664,31.11
2017-08-13,4,SKU-379003,GROCERY I,1,69.1,39,31.11
2017-08-14,4,SKU-379003,GROCERY I,1,52.6,469,31.11
2017-08-15,4,SKU-379003,GROCERY I,0,40.1,193,31.11
