date,store_nbr,item_nbr,family,onpromotion,unit_sales,current_stock,unit_cost
2017-08-05,1,SKU-491941,BEVERAGES,0,86.9,1096,19.47
2017-08-06,1,SKU-491941,BEVERAGES,0,88.3,878,19.47
2017-08-07,1,SKU-491941,BEVERAGES,1,93.5,532,19.47
2017-08-08,1,SKU-491941,BEVERAGES,1,94.0,961,19.47
2017-08-09,1,SKU-491941,BEVERAGES,0,70.0,260,19.47
2017-08-10,1,SKU-491941,BEVERAGES,0,70.3,517,19.47
2017-08-11,1,SKU-491941,BEVERAGES,0,67.3,568,19.47
2017-08-12,1,SKU-491941,BEVERAGES,0,87.8,364,19.47
2017-08-13,1,SKU-491941,BEVERAGES,1,121.0,447,19.47
2017-08-14,1,SKU-491941,BEVERAGES,0,69.9,683,19.47
2017-08-15,1,SKU-491941,BEVERAGES,1,94.6,526,19.47
2017-08-16,1,SKU-491941,BEVERAGES,0,67.2,155,19.47
2017-08-01,1,SKU-935672,BEVERAGES,0,108.6,257,7.08
2017-08-02,1,SKU-935672,BEVERAGES,0,112.6,611,7.08
2017-08-03,1,SKU-935672,BEVERAGES,0,109.2,1101,7.08
2017-08-04,1,SKU-935672,BEVERAGES,0,113.7,1028,7.08
2017-08-05,1,SKU-935672,BEVERAGES,0,132.7,286,7.08
2017-08-06,1,SKU-935672,BEVERAGES,1,187.8,1007,7.08
2017-08-07,1,SKU-935672,BEVERAGES,0,113.0,1385,7.08
2017-08-08,1,SKU-935672,BEVERAGES,0,109.4,1252,7.08
2017-08-09,1,SKU-935672,BEVERAGES,1,145.9,178,7.08
2017-08-10,1,SKU-935672,BEVERAGES,1,142.5,42,7.08
2017-08-11,1,SKU-935672,BEVERAGES,1,148.5,1854,7.08
2017-08-12,1,SKU-935672,BEVERAGES,0,143.7,718,7.08
2017-08-13,1,SKU-935672,BEVERAGES,1,182.4,12,7.08
2017-08-14,1,SKU-935672,BEVERAGES,0,111.7,243,7.08
2017-08-15,1,SKU-935672,BEVERAGES,0,106.0,119,7.08
2017-08-16,1,SKU-935672,BEVERAGES,0,114.1,503,7.08
2017-08-01,1,SKU-441016,BEVERAGES,0,47.3,203,20.32
2017-08-02,1,SKU-441016,BEVERAGES,1,65.0,652,20.32
2017-08-03,1,SKU-441016,BEVERAGES,0,48.7,170,20.32
2017-08-04,1,SKU-441016,BEVERAGES,0,49.6,250,20.32
2017-08-05,1,SKU-441016,BEVERAGES,0,59.6,735,20.32
2017-08-06,1,SKU-441016,BEVERAGES,0,62.8,436,20.32
2017-08-07,1,SKU-441016,BEVERAGES,1,66.6,453,20.32
2017-08-08,1,SKU-441016,BEVERAGES,1,67.7,114,20.32
2017-08-09,1,SKU-441016,BEVERAGES,0,50.5,592,20.32
2017-08-10,1,SKU-441016,BEVERAGES,0,49.4,440,20.32
2017-08-11,1,SKU-441016,BEVERAGES,0,50.0,84,20.32
2017-08-12,1,SKU-441016,BEVERAGES,1,85.8,761,20.32
2017-08-13,1,SKU-441016,BEVERAGES,0,59.9,349,20.32
2017-08-14,1,SKU-441016,BEVERAGES,0,49.8,272,20.32
2017-08-15,1,SKU-441016,BEVERAGES,0,50.6,28,20.32
2017-08-16,1,SKU-441016,BEVERAGES,0,50.4,389,20.32
2017-08-01,1,SKU-567741,BEVERAGES,1,162.4,744,24.41
2017-08-02,1,SKU-567741,BEVERAGES,0,115.3,218,24.41
2017-08-03,1,SKU-567741,BEVERAGES,0,124.9,1271,24.41
2017-08-04,1,SKU-567741,BEVERAGES,0,118.8,14,24.41
2017-08-05,1,SKU-567741,BEVERAGES,0,146.8,1785,24.41
2017-08-06,1,SKU-567741,BEVERAGES,0,143.9,914,24.41
2017-08-07,1,SKU-567741,BEVERAGES,0,122.8,1582,24.41
2017-08-08,1,SKU-567741,BEVERAGES,0,118.7,1656,24.41
2017-08-09,1,SKU-567741,BEVERAGES,1,169.2,397,24.41
2017-08-10,1,SKU-567741,BEVERAGES,0,115.8,497,24.41
2017-08-11,1,SKU-567741,BEVERAGES,1,156.5,1153,24.41
2017-08-12,1,SKU-567741,BEVERAGES,0,156.5,24,24.41
2017-08-13,1,SKU-567741,BEVERAGES,0,153.1,216,24.41
2017-08-14,1,SKU-567741,BEVERAGES,0,119.2,1424,24.41
2017-08-15,1,SKU-567741,BEVERAGES,0,121.6,1620,24.41
2017-08-16,1,SKU-567741,BEVERAGES,1,164.4,1206,24.41
2017-08-01,1,SKU-142530,BEVERAGES,0,38.1,415,9.34
2017-08-02,1,SKU-142530,BEVERAGES,0,38.4,370,9.34
2017-08-03,1,SKU-142530,BEVERAGES,1,49.2,384,9.34
2017-08-04,1,SKU-142530,BEVERAGES,0,39.4,118,9.34
2017-08-05,1,SKU-142530,BEVERAGES,0,46.7,348,9.34
2017-08-06,1,SKU-142530,BEVERAGES,0,45.3,367,9.34
2017-08-07,1,SKU-142530,BEVERAGES,0,36.3,171,9.34
2017-08-08,1,SKU-142530,BEVERAGES,0,39.2,323,9.34
2017-08-09,1,SKU-142530,BEVERAGES,1,50.3,637,9.34
2017-08-10,1,SKU-142530,BEVERAGES,0,37.8,265,9.34
2017-08-11,1,SKU-142530,BEVERAGES,1,51.0,201,9.34
2017-08-12,1,SKU-142530,BEVERAGES,0,47.9,333,9.34
2017-08-13,1,SKU-142530,BEVERAGES,0,46.9,342,9.34
2017-08-14,1,SKU-142530,BEVERAGES,1,48.5,243,9.34
2017-08-15,1,SKU-142530,BEVERAGES,1,51.4,215,9.34
2017-08-16,1,SKU-142530,BEVERAGES,1,50.6,358,9.34
2017-08-01,1,SKU-206680,BEVERAGES,0,242.6,3029,10.88
2017-08-02,1,SKU-206680,BEVERAGES,1,338.1,2378,10.88
2017-08-03,1,SKU-206680,BEVERAGES,0,251.6,608,10.88
2017-08-04,1,SKU-206680,BEVERAGES,0,247.5,1797,10.88
2017-08-05,1,SKU-206680,BEVERAGES,0,322.5,3773,10.88
2017-08-06,1,SKU-206680,BEVERAGES,0,322.0,2361,10.88
2017-08-07,1,SKU-206680,BEVERAGES,0,246.1,2730,10.88
2017-08-08,1,SKU-206680,BEVERAGES,0,253.2,2206,10.88
2017-08-09,1,SKU-206680,BEVERAGES,1,345.3,2483,10.88
2017-08-10,1,SKU-206680,BEVERAGES,1,335.6,4495,10.88
2017-08-11,1,SKU-206680,BEVERAGES,1,324.7,3772,10.88
2017-08-12,1,SKU-206680,BEVERAGES,0,329.4,3317,10.88
2017-08-13,1,SKU-206680,BEVERAGES,0,310.8,2255,10.88
2017-08-14,1,SKU-206680,BEVERAGES,1,343.4,1782,10.88
2017-08-15,1,SKU-206680,BEVERAGES,0,250.6,450,10.88
2017-08-16,1,SKU-206680,BEVERAGES,0,244.7,677,10.88
2017-08-01,1,SKU-541720,PRODUCE,0,38.1,117,39.48
2017-08-02,1,SKU-541720,PRODUCE,0,39.0,121,39.48
2017-08-03,1,SKU-541720,PRODUCE,0,39.8,214,39.48
2017-08-04,1,SKU-541720,PRODUCE,0,39.0,114,39.48
2017-08-05,1,SKU-541720,PRODUCE,1,68.4,624,39.48
2017-08-06,1,SKU-541720,PRODUCE,0,51.3,332,39.48
2017-08-07,1,SKU-541720,PRODUCE,0,38.6,377,39.48
2017-08-08,1,SKU-541720,PRODUCE,1,51.8,176,39.48
2017-08-09,1,SKU-541720,PRODUCE,0,40.6,112,39.48
2017-08-10,1,SKU-541720,PRODUCE,1,52.5,589,39.48
2017-08-11,1,SKU-541720,PRODUCE,0,38.5,378,39.48
2017-08-12,1,SKU-541720,PRODUCE,1,65.2,425,39.48
2017-08-13,1,SKU-541720,PRODUCE,0,47.6,520,39.48
2017-08-14,1,SKU-541720,PRODUCE,0,40.1,246,39.48
2017-08-15,1,SKU-541720,PRODUCE,1,51.0,75,39.48
2017-08-16,1,SKU-541720,PRODUCE,0,40.3,252,39.48
2017-08-01,1,SKU-936073,PRODUCE,0,54.4,469,36.07
2017-08-02,1,SKU-936073,PRODUCE,0,52.6,505,36.07
2017-08-03,1,SKU-936073,PRODUCE,0,52.4,660,36.07
2017-08-04,1,SKU-936073,PRODUCE,0,52.8,55,36.07
2017-08-05,1,SKU-936073,PRODUCE,1,87.1,648,36.07
2017-08-06,1,SKU-936073,PRODUCE,1,87.5,650,36.07
2017-08-07,1,SKU-936073,PRODUCE,0,54.2,432,36.07
2017-08-08,1,SKU-936073,PRODUCE,1,74.1,676,36.07
2017-08-09,1,SKU-936073,PRODUCE,1,71.6,391,36.07
2017-08-10,1,SKU-936073,PRODUCE,0,54.9,326,36.07
2017-08-11,1,SKU-936073,PRODUCE,0,52.2,323,36.07
2017-08-12,1,SKU-936073,PRODUCE,0,66.7,466,36.07
2017-08-13,1,SKU-936073,PRODUCE,0,65.8,568,36.07
2017-08-14,1,SKU-936073,PRODUCE,1,74.5,612,36.07
2017-08-15,1,SKU-936073,PRODUCE,0,55.3,549,36.07
2017-08-16,1,SKU-936073,PRODUCE,0,50.9,110,36.07
2017-08-01,1,SKU-185030,PRODUCE,0,44.2,50,15.0
2017-08-02,1,SKU-185030,PRODUCE,0,43.8,333,15.0
2017-08-03,1,SKU-185030,PRODUCE,1,58.2,150,15.0
2017-08-04,1,SKU-185030,PRODUCE,0,45.8,336,15.0
2017-08-05,1,SKU-185030,PRODUCE,1,76.6,560,15.0
2017-08-06,1,SKU-185030,PRODUCE,0,54.8,411,15.0
2017-08-07,1,SKU-185030,PRODUCE,0,44.7,262,15.0
2017-08-08,1,SKU-185030,PRODUCE,0,45.1,435,15.0
2017-08-09,1,SKU-185030,PRODUCE,1,58.7,73,15.0
2017-08-10,1,SKU-185030,PRODUCE,0,45.0,52,15.0
2017-08-11,1,SKU-185030,PRODUCE,1,57.8,728,15.0
2017-08-12,1,SKU-185030,PRODUCE,1,77.5,240,15.0
2017-08-13,1,SKU-185030,PRODUCE,0,53.1,158,15.0
2017-08-14,1,SKU-185030,PRODUCE,0,44.9,25,15.0
2017-08-15,1,SKU-185030,PRODUCE,1,56.6,304,15.0
2017-08-16,1,SKU-185030,PRODUCE,0,45.0,97,15.0
2017-08-01,1,SKU-487581,PRODUCE,0,161.5,1572,42.76
2017-08-02,1,SKU-487581,PRODUCE,1,217.3,2716,42.76
2017-08-03,1,SKU-487581,PRODUCE,0,165.7,814,42.76
2017-08-04,1,SKU-487581,PRODUCE,0,160.4,1977,42.76
2017-08-05,1,SKU-487581,PRODUCE,1,273.7,3397,42.76
2017-08-06,1,SKU-487581,PRODUCE,0,209.4,142,42.76
2017-08-07,1,SKU-487581,PRODUCE,0,155.3,591,42.76
2017-08-08,1,SKU-487581,PRODUCE,0,167.3,1318,42.76
2017-08-09,1,SKU-487581,PRODUCE,1,225.9,502,42.76
2017-08-10,1,SKU-487581,PRODUCE,0,165.0,2168,42.76
2017-08-11,1,SKU-487581,PRODUCE,1,224.8,1810,42.76
2017-08-12,1,SKU-487581,PRODUCE,1,270.4,1080,42.76
2017-08-13,1,SKU-487581,PRODUCE,0,212.6,2886,42.76
2017-08-14,1,SKU-487581,PRODUCE,0,167.1,1993,42.76
2017-08-15,1,SKU-487581,PRODUCE,0,159.8,1388,42.76
2017-08-16,1,SKU-487581,PRODUCE,0,164.0,1425,42.76
2017-08-01,1,SKU-677076,PRODUCE,0,247.8,1240,13.92
2017-08-02,1,SKU-677076,PRODUCE,0,260.7,1331,13.92
2017-08-03,1,SKU-677076,PRODUCE,0,259.0,147,13.92
2017-08-04,1,SKU-677076,PRODUCE,1,341.8,4506,13.92
2017-08-05,1,SKU-677076,PRODUCE,0,300.2,2056,13.92
2017-08-06,1,SKU-677076,PRODUCE,0,309.4,4148,13.92
2017-08-07,1,SKU-677076,PRODUCE,1,341.7,787,13.92
2017-08-08,1,SKU-677076,PRODUCE,1,343.9,2052,13.92
2017-08-09,1,SKU-677076,PRODUCE,1,325.1,1224,13.92
2017-08-10,1,SKU-677076,PRODUCE,0,256.5,2236,13.92
2017-08-11,1,SKU-677076,PRODUCE,0,240.7,144,13.92
2017-08-12,1,SKU-677076,PRODUCE,0,313.2,1091,13.92
2017-08-13,1,SKU-677076,PRODUCE,0,326.5,2359,13.92
2017-08-14,1,SKU-677076,PRODUCE,1,320.7,1645,13.92
2017-08-15,1,SKU-677076,PRODUCE,0,241.3,414,13.92
2017-08-16,1,SKU-677076,PRODUCE,1,351.1,396,13.92
2017-08-01,1,SKU-708852,PRODUCE,1,258.6,1902,35.63
2017-08-02,1,SKU-708852,PRODUCE,0,194.2,1311,35.63
2017-08-03,1,SKU-708852,PRODUCE,0,179.6,1255,35.63
2017-08-04,1,SKU-708852,PRODUCE,0,189.1,1193,35.63
2017-08-05,1,SKU-708852,PRODUCE,0,232.4,2282,35.63
2017-08-06,1,SKU-708852,PRODUCE,0,239.8,1983,35.63
2017-08-07,1,SKU-708852,PRODUCE,1,242.1,375,35.63
2017-08-08,1,SKU-708852,PRODUCE,0,188.0,114,35.63
2017-08-09,1,SKU-708852,PRODUCE,1,253.0,1234,35.63
2017-08-10,1,SKU-708852,PRODUCE,0,194.3,543,35.63
2017-08-11,1,SKU-708852,PRODUCE,0,182.2,1598,35.63
2017-08-12,1,SKU-708852,PRODUCE,1,314.4,771,35.63
2017-08-13,1,SKU-708852,PRODUCE,0,239.7,833,35.63
2017-08-14,1,SKU-708852,PRODUCE,1,243.1,119,35.63
2017-08-15,1,SKU-708852,PRODUCE,0,194.0,1772,35.63
2017-08-16,1,SKU-708852,PRODUCE,1,249.0,749,35.63
2017-08-01,1,SKU-991903,PRODUCE,1,317.2,3970,31.02
2017-08-02,1,SKU-991903,PRODUCE,1,316.8,1696,31.02
2017-08-03,1,SKU-991903,PRODUCE,1,325.6,4232,31.02
2017-08-04,1,SKU-991903,PRODUCE,1,322.3,531,31.02
2017-08-05,1,SKU-991903,PRODUCE,0,312.3,1403,31.02
2017-08-06,1,SKU-991903,PRODUCE,0,304.5,3131,31.02
2017-08-07,1,SKU-991903,PRODUCE,0,231.4,1524,31.02
2017-08-08,1,SKU-991903,PRODUCE,0,243.0,1085,31.02
2017-08-09,1,SKU-991903,PRODUCE,1,328.4,3044,31.02
2017-08-10,1,SKU-991903,PRODUCE,0,236.5,1478,31.02
2017-08-11,1,SKU-991903,PRODUCE,0,244.4,1659,31.02
2017-08-12,1,SKU-991903,PRODUCE,1,386.8,772,31.02
2017-08-13,1,SKU-991903,PRODUCE,1,406.2,2903,31.02
2017-08-14,1,SKU-991903,PRODUCE,0,229.4,2311,31.02
2017-08-15,1,SKU-991903,PRODUCE,0,237.9,1905,31.02
2017-08-16,1,SKU-991903,PRODUCE,1,319.6,621,31.02
2017-08-01,1,SKU-181823,PRODUCE,0,265.1,2107,25.61
2017-08-02,1,SKU-181823,PRODUCE,0,279.9,2189,25.61
2017-08-03,1,SKU-181823,PRODUCE,0,269.2,1652,25.61
2017-08-04,1,SKU-181823,PRODUCE,0,278.1,51,25.61
2017-08-05,1,SKU-181823,PRODUCE,0,352.6,1180,25.61
2017-08-06,1,SKU-181823,PRODUCE,0,320.2,306,25.61
2017-08-07,1,SKU-181823,PRODUCE,0,275.4,3227,25.61
2017-08-08,1,SKU-181823,PRODUCE,1,354.9,4082,25.61
2017-08-09,1,SKU-181823,PRODUCE,0,261.6,1607,25.61
2017-08-10,1,SKU-181823,PRODUCE,0,278.7,2419,25.61
2017-08-11,1,SKU-181823,PRODUCE,1,366.5,3429,25.61
2017-08-12,1,SKU-181823,PRODUCE,0,337.9,3888,25.61
2017-08-13,1,SKU-181823,PRODUCE,0,352.4,2098,25.61
2017-08-14,1,SKU-181823,PRODUCE,0,267.6,3003,25.61
2017-08-15,1,SKU-181823,PRODUCE,0,270.7,1899,25.61
2017-08-16,1,SKU-181823,PRODUCE,0,257.1,148,25.61
2017-08-01,1,SKU-884492,PRODUCE,0,193.8,1973,16.83
2017-08-02,1,SKU-884492,PRODUCE,1,261.1,3030,16.83
2017-08-03,1,SKU-884492,PRODUCE,1,258.5,1550,16.83
2017-08-04,1,SKU-884492,PRODUCE,1,259.1,1451,16.83
2017-08-05,1,SKU-884492,PRODUCE,0,233.8,1784,16.83
2017-08-06,1,SKU-884492,PRODUCE,0,232.1,1718,16.83
2017-08-07,1,SKU-884492,PRODUCE,0,194.7,1325,16.83
2017-08-08,1,SKU-884492,PRODUCE,0,182.4,835,16.83
2017-08-09,1,SKU-884492,PRODUCE,0,194.9,2103,16.83
2017-08-10,1,SKU-884492,PRODUCE,0,191.2,659,16.83
2017-08-11,1,SKU-884492,PRODUCE,1,266.8,2108,16.83
2017-08-12,1,SKU-884492,PRODUCE,0,246.0,2485,16.83
2017-08-13,1,SKU-884492,PRODUCE,0,249.7,2089,16.83
2017-08-14,1,SKU-884492,PRODUCE,0,195.6,1837,16.83
2017-08-15,1,SKU-884492,PRODUCE,1,248.4,1297,16.83
2017-08-16,1,SKU-884492,PRODUCE,0,189.2,1212,16.83
2017-08-01,1,SKU-497294,PRODUCE,0,119.3,179,32.6
2017-08-02,1,SKU-497294,PRODUCE,1,160.3,165,32.6
2017-08-03,1,SKU-497294,PRODUCE,0,117.0,1581,32.6
2017-08-04,1,SKU-497294,PRODUCE,0,118.4,294,32.6
2017-08-05,1,SKU-497294,PRODUCE,0,152.7,1657,32.6
2017-08-06,1,SKU-497294,PRODUCE,0,153.9,2075,32.6
2017-08-07,1,SKU-497294,PRODUCE,0,121.5,1135,32.6
2017-08-08,1,SKU-497294,PRODUCE,1,167.7,1643,32.6
2017-08-09,1,SKU-497294,PRODUCE,0,122.4,345,32.6
2017-08-10,1,SKU-497294,PRODUCE,0,119.3,12,32.6
2017-08-11,1,SKU-497294,PRODUCE,1,162.4,455,32.6
2017-08-12,1,SKU-497294,PRODUCE,0,152.3,1017,32.6
2017-08-13,1,SKU-497294,PRODUCE,0,148.0,613,32.6
2017-08-14,1,SKU-497294,PRODUCE,0,118.0,674,32.6
2017-08-15,1,SKU-497294,PRODUCE,0,116.9,1450,32.6
2017-08-16,1,SKU-497294,PRODUCE,1,160.8,375,32.6
2017-08-01,1,SKU-845708,PRODUCE,0,123.6,815,5.77
2017-08-02,1,SKU-845708,PRODUCE,1,172.1,1811,5.77
2017-08-03,1,SKU-845708,PRODUCE,0,124.9,149,5.77
2017-08-04,1,SKU-845708,PRODUCE,0,122.0,234,5.77
2017-08-05,1,SKU-845708,PRODUCE,1,212.9,1063,5.77
2017-08-06,1,SKU-845708,PRODUCE,0,156.5,2023,5.77
2017-08-07,1,SKU-845708,PRODUCE,0,129.2,255,5.77
2017-08-08,1,SKU-845708,PRODUCE,0,127.1,939,5.77
2017-08-09,1,SKU-845708,PRODUCE,0,124.4,1069,5.77
2017-08-10,1,SKU-845708,PRODUCE,1,171.0,1847,5.77
2017-08-11,1,SKU-845708,PRODUCE,0,119.9,684,5.77
2017-08-12,1,SKU-845708,PRODUCE,1,220.0,252,5.77
2017-08-13,1,SKU-845708,PRODUCE,0,153.0,490,5.77
2017-08-14,1,SKU-845708,PRODUCE,0,124.7,26,5.77
2017-08-15,1,SKU-845708,PRODUCE,1,171.9,2323,5.77
2017-08-16,1,SKU-845708,PRODUCE,0,124.6,749,5.77
2017-08-01,1,SKU-576966,PRODUCE,0,151.8,1345,33.37
2017-08-02,1,SKU-576966,PRODUCE,0,155.9,1826,33.37
2017-08-03,1,SKU-576966,PRODUCE,0,158.6,1461,33.37
2017-08-04,1,SKU-576966,PRODUCE,1,213.7,203,33.37
2017-08-05,1,SKU-576966,PRODUCE,0,206.9,577,33.37
2017-08-06,1,SKU-576966,PRODUCE,0,204.0,1679,33.37
2017-08-07,1,SKU-576966,PRODUCE,0,149.6,763,33.37
2017-08-08,1,SKU-576966,PRODUCE,0,163.4,1638,33.37
2017-08-09,1,SKU-576966,PRODUCE,1,209.5,331,33.37
2017-08-10,1,SKU-576966,PRODUCE,0,152.4,1043,33.37
2017-08-11,1,SKU-576966,PRODUCE,0,155.1,1082,33.37
2017-08-12,1,SKU-576966,PRODUCE,1,260.9,2251,33.37
2017-08-13,1,SKU-576966,PRODUCE,0,196.6,558,33.37
2017-08-14,1,SKU-576966,PRODUCE,0,152.5,88,33.37
2017-08-15,1,SKU-576966,PRODUCE,1,203.0,1052,33.37
2017-08-16,1,SKU-576966,PRODUCE,0,155.1,1578,33.37
2017-08-01,1,SKU-516219,PRODUCE,0,247.6,13,4.1
2017-08-02,1,SKU-516219,PRODUCE,0,242.5,2025,4.1
2017-08-03,1,SKU-516219,PRODUCE,1,324.8,2321,4.1
2017-08-04,1,SKU-516219,PRODUCE,1,324.5,2768,4.1
2017-08-05,1,SKU-516219,PRODUCE,1,406.0,2195,4.1
2017-08-06,1,SKU-516219,PRODUCE,0,307.2,137,4.1
2017-08-07,1,SKU-516219,PRODUCE,0,247.8,1912,4.1
2017-08-08,1,SKU-516219,PRODUCE,0,247.3,941,4.1
2017-08-09,1,SKU-516219,PRODUCE,1,328.2,789,4.1
2017-08-10,1,SKU-516219,PRODUCE,1,314.9,4362,4.1
2017-08-11,1,SKU-516219,PRODUCE,0,234.8,664,4.1
2017-08-12,1,SKU-516219,PRODUCE,0,310.8,3020,4.1
2017-08-13,1,SKU-516219,PRODUCE,1,400.0,2493,4.1
2017-08-14,1,SKU-516219,PRODUCE,0,239.0,2336,4.1
2017-08-15,1,SKU-516219,PRODUCE,0,231.2,2530,4.1
2017-08-16,1,SKU-516219,PRODUCE,1,329.6,724,4.1
2017-08-01,1,SKU-848112,PRODUCE,1,200.2,2011,39.84
2017-08-02,1,SKU-848112,PRODUCE,0,149.9,1025,39.84
2017-08-03,1,SKU-848112,PRODUCE,0,141.1,157,39.84
2017-08-04,1,SKU-848112,PRODUCE,0,141.4,69,39.84
2017-08-05,1,SKU-848112,PRODUCE,1,243.3,1262,39.84
2017-08-06,1,SKU-848112,PRODUCE,1,240.0,2809,39.84
2017-08-07,1,SKU-848112,PRODUCE,0,144.1,246,39.84
2017-08-08,1,SKU-848112,PRODUCE,0,144.0,291,39.84
2017-08-09,1,SKU-848112,PRODUCE,0,139.8,1168,39.84
2017-08-10,1,SKU-848112,PRODUCE,0,150.1,466,39.84
2017-08-11,1,SKU-848112,PRODUCE,1,191.5,1936,39.84
2017-08-12,1,SKU-848112,PRODUCE,0,186.4,110,39.84
2017-08-13,1,SKU-848112,PRODUCE,0,178.4,1219,39.84
2017-08-14,1,SKU-848112,PRODUCE,0,145.5,234,39.84
2017-08-15,1,SKU-848112,PRODUCE,0,147.8,2021,39.84
2017-08-16,1,SKU-848112,PRODUCE,0,149.1,1130,39.84
2017-08-01,1,SKU-387401,PRODUCE,0,191.5,1269,14.2
2017-08-02,1,SKU-387401,PRODUCE,0,196.2,455,14.2
2017-08-03,1,SKU-387401,PRODUCE,0,190.8,2458,14.2
2017-08-04,1,SKU-387401,PRODUCE,0,197.2,1481,14.2
2017-08-05,1,SKU-387401,PRODUCE,0,262.3,664,14.2
2017-08-06,1,SKU-387401,PRODUCE,0,263.7,1376,14.2
2017-08-07,1,SKU-387401,PRODUCE,0,192.2,80,14.2
2017-08-08,1,SKU-387401,PRODUCE,1,263.0,3401,14.2
2017-08-09,1,SKU-387401,PRODUCE,1,271.7,135,14.2
2017-08-10,1,SKU-387401,PRODUCE,0,198.9,1136,14.2
2017-08-11,1,SKU-387401,PRODUCE,0,198.0,2589,14.2
2017-08-12,1,SKU-387401,PRODUCE,0,256.6,3221,14.2
2017-08-13,1,SKU-387401,PRODUCE,0,244.9,376,14.2
2017-08-14,1,SKU-387401,PRODUCE,0,199.5,903,14.2
2017-08-15,1,SKU-387401,PRODUCE,0,208.9,466,14.2
2017-08-16,1,SKU-387401,PRODUCE,0,191.3,859,14.2
2017-08-01,1,SKU-882409,CLEANING,1,355.1,3197,10.03
2017-08-02,1,SKU-882409,CLEANING,0,264.7,524,10.03
2017-08-03,1,SKU-882409,CLEANING,0,274.1,1455,10.03
2017-08-04,1,SKU-882409,CLEANING,1,356.1,4903,10.03
2017-08-05,1,SKU-882409,CLEANING,0,325.6,1431,10.03
2017-08-06,1,SKU-882409,CLEANING,1,458.8,879,10.03
2017-08-07,1,SKU-882409,CLEANING,0,263.4,2180,10.03
2017-08-08,1,SKU-882409,CLEANING,0,275.1,2377,10.03
2017-08-09,1,SKU-882409,CLEANING,1,362.5,1687,10.03
2017-08-10,1,SKU-882409,CLEANING,1,357.2,2149,10.03
2017-08-11,1,SKU-882409,CLEANING,1,347.5,1886,10.03
2017-08-12,1,SKU-882409,CLEANING,0,326.9,31,10.03
2017-08-13,1,SKU-882409,CLEANING,0,335.1,3798,10.03
2017-08-14,1,SKU-882409,CLEANING,0,272.1,1982,10.03
2017-08-15,1,SKU-882409,CLEANING,1,376.2,4476,10.03
2017-08-16,1,SKU-882409,CLEANING,1,350.9,2921,10.03
2017-08-01,1,SKU-666713,CLEANING,0,161.3,324,31.7
2017-08-02,1,SKU-666713,CLEANING,0,149.2,1143,31.7
2017-08-03,1,SKU-666713,CLEANING,0,162.7,1686,31.7
2017-08-04,1,SKU-666713,CLEANING,0,162.6,1094,31.7
2017-08-05,1,SKU-666713,CLEANING,0,198.7,1146,31.7
2017-08-06,1,SKU-666713,CLEANING,1,257.4,2003,31.7
2017-08-07,1,SKU-666713,CLEANING,1,218.9,2710,31.7
2017-08-08,1,SKU-666713,CLEANING,0,158.1,878,31.7
2017-08-09,1,SKU-666713,CLEANING,0,162.2,2114,31.7
2017-08-10,1,SKU-666713,CLEANING,1,202.8,2415,31.7
2017-08-11,1,SKU-666713,CLEANING,1,207.4,1510,31.7
2017-08-12,1,SKU-666713,CLEANING,1,267.4,3719,31.7
2017-08-13,1,SKU-666713,CLEANING,0,201.0,2232,31.7
2017-08-14,1,SKU-666713,CLEANING,0,161.4,1238,31.7
2017-08-15,1,SKU-666713,CLEANING,0,149.7,830,31.7
2017-08-16,1,SKU-666713,CLEANING,1,219.2,779,31.7
2017-08-01,1,SKU-146873,CLEANING,0,34.6,344,37.58
2017-08-02,1,SKU-146873,CLEANING,1,48.6,374,37.58
2017-08-03,1,SKU-146873,CLEANING,0,35.8,29,37.58
2017-08-04,1,SKU-146873,CLEANING,1,47.4,601,37.58
2017-08-05,1,SKU-146873,CLEANING,1,56.1,482,37.58
2017-08-06,1,SKU-146873,CLEANING,0,41.7,267,37.58
2017-08-07,1,SKU-146873,CLEANING,0,35.2,477,37.58
2017-08-08,1,SKU-146873,CLEANING,0,33.5,397,37.58
2017-08-09,1,SKU-146873,CLEANING,1,47.6,413,37.58
2017-08-10,1,SKU-146873,CLEANING,1,45.0,587,37.58
2017-08-11,1,SKU-146873,CLEANING,1,48.3,176,37.58
2017-08-12,1,SKU-146873,CLEANING,1,58.8,493,37.58
2017-08-13,1,SKU-146873,CLEANING,1,56.0,290,37.58
2017-08-14,1,SKU-146873,CLEANING,1,48.0,571,37.58
2017-08-15,1,SKU-146873,CLEANING,0,35.2,80,37.58
2017-08-16,1,SKU-146873,CLEANING,1,45.3,470,37.58
2017-08-01,1,SKU-819968,CLEANING,0,141.2,721,19.84
2017-08-02,1,SKU-819968,CLEANING,1,197.0,1975,19.84
2017-08-03,1,SKU-819968,CLEANING,0,146.7,1162,19.84
2017-08-04,1,SKU-819968,CLEANING,1,191.8,98,19.84
2017-08-05,1,SKU-819968,CLEANING,0,195.2,2704,19.84
2017-08-06,1,SKU-819968,CLEANING,0,186.2,1684,19.84
2017-08-07,1,SKU-819968,CLEANING,0,149.9,1835,19.84
2017-08-08,1,SKU-819968,CLEANING,1,199.6,1296,19.84
2017-08-09,1,SKU-819968,CLEANING,0,147.2,948,19.84
2017-08-10,1,SKU-819968,CLEANING,0,143.1,983,19.84
2017-08-11,1,SKU-819968,CLEANING,1,195.2,1433,19.84
2017-08-12,1,SKU-819968,CLEANING,0,179.4,2407,19.84
