date,store_nbr,item_nbr,family,onpromotion,unit_sales,current_stock,unit_cost
2017-08-07,44,SKU-717827,BEVERAGES,0,223.5,2847,40.7
2017-08-08,44,SKU-717827,BEVERAGES,1,283.9,3334,40.7
2017-08-09,44,SKU-717827,BEVERAGES,1,296.6,4026,40.7
2017-08-10,44,SKU-717827,BEVERAGES,0,219.4,1024,40.7
2017-08-11,44,SKU-717827,BEVERAGES,0,214.3,323,40.7
2017-08-12,44,SKU-717827,BEVERAGES,0,272.5,1515,40.7
2017-08-13,44,SKU-717827,BEVERAGES,0,272.5,3754,40.7
2017-08-14,44,SKU-717827,BEVERAGES,0,219.0,325,40.7
2017-08-15,44,SKU-717827,BEVERAGES,0,210.3,1651,40.7
2017-08-16,44,SKU-717827,BEVERAGES,1,288.3,1491,40.7
2017-08-01,44,SKU-162976,BEVERAGES,0,74.4,570,41.73
2017-08-02,44,SKU-162976,BEVERAGES,1,105.2,74,41.73
2017-08-03,44,SKU-162976,BEVERAGES,0,75.8,509,41.73
2017-08-04,44,SKU-162976,BEVERAGES,0,73.5,1010,41.73
2017-08-05,44,SKU-162976,BEVERAGES,0,94.5,798,41.73
2017-08-06,44,SKU-162976,BEVERAGES,0,97.0,48,41.73
2017-08-07,44,SKU-162976,BEVERAGES,0,77.7,880,41.73
2017-08-08,44,SKU-162976,BEVERAGES,0,76.1,567,41.73
2017-08-09,44,SKU-162976,BEVERAGES,0,73.7,728,41.73
2017-08-10,44,SKU-162976,BEVERAGES,0,78.9,588,41.73
2017-08-11,44,SKU-162976,BEVERAGES,1,100.2,1134,41.73
2017-08-12,44,SKU-162976,BEVERAGES,0,98.3,538,41.73
2017-08-13,44,SKU-162976,BEVERAGES,0,92.6,33,41.73
2017-08-14,44,SKU-162976,BEVERAGES,0,76.5,670,41.73
2017-08-15,44,SKU-162976,BEVERAGES,0,73.8,859,41.73
2017-08-16,44,SKU-162976,BEVERAGES,1,100.7,902,41.73
2017-08-01,44,SKU-207412,BEVERAGES,0,23.8,13,15.16
2017-08-02,44,SKU-207412,BEVERAGES,0,24.1,20,15.16
2017-08-03,44,SKU-207412,BEVERAGES,0,24.6,42,15.16
2017-08-04,44,SKU-207412,BEVERAGES,0,25.7,340,15.16
2017-08-05,44,SKU-207412,BEVERAGES,0,31.8,163,15.16
2017-08-06,44,SKU-207412,BEVERAGES,0,30.3,143,15.16
2017-08-07,44,SKU-207412,BEVERAGES,0,24.9,263,15.16
2017-08-08,44,SKU-207412,BEVERAGES,0,24.0,110,15.16
2017-08-09,44,SKU-207412,BEVERAGES,0,25.7,282,15.16
2017-08-10,44,SKU-207412,BEVERAGES,1,33.7,197,15.16
2017-08-11,44,SKU-207412,BEVERAGES,0,24.4,148,15.16
2017-08-12,44,SKU-207412,BEVERAGES,1,41.6,179,15.16
2017-08-13,44,SKU-207412,BEVERAGES,1,43.2,260,15.16
2017-08-14,44,SKU-207412,BEVERAGES,0,23.4,178,15.16
2017-08-15,44,SKU-207412,BEVERAGES,0,23.3,203,15.16
2017-08-16,44,SKU-207412,BEVERAGES,0,25.1,315,15.16
2017-08-01,44,SKU-776915,BEVERAGES,0,93.8,797,9.37
2017-08-02,44,SKU-776915,BEVERAGES,1,125.4,1612,9.37
2017-08-03,44,SKU-776915,BEVERAGES,0,95.7,495,9.37
2017-08-04,44,SKU-776915,BEVERAGES,0,94.1,923,9.37
2017-08-05,44,SKU-776915,BEVERAGES,1,169.7,817,9.37
2017-08-06,44,SKU-776915,BEVERAGES,1,166.7,2236,9.37
2017-08-07,44,SKU-776915,BEVERAGES,0,101.2,1051,9.37
2017-08-08,44,SKU-776915,BEVERAGES,1,124.0,868,9.37
2017-08-09,44,SKU-776915,BEVERAGES,0,92.0,408,9.37
2017-08-10,44,SKU-776915,BEVERAGES,1,129.2,345,9.37
2017-08-11,44,SKU-776915,BEVERAGES,0,91.9,668,9.37
2017-08-12,44,SKU-776915,BEVERAGES,0,120.1,1284,9.37
2017-08-13,44,SKU-776915,BEVERAGES,0,126.4,1691,9.37
2017-08-14,44,SKU-776915,BEVERAGES,0,99.7,711,9.37
2017-08-15,44,SKU-776915,BEVERAGES,0,93.9,593,9.37
2017-08-16,44,SKU-776915,BEVERAGES,1,126.4,325,9.37
2017-08-01,44,SKU-946479,BEVERAGES,0,110.4,1265,36.15
2017-08-02,44,SKU-946479,BEVERAGES,0,115.5,715,36.15
2017-08-03,44,SKU-946479,BEVERAGES,1,159.4,1676,36.15
2017-08-04,44,SKU-946479,BEVERAGES,0,109.3,1235,36.15
2017-08-05,44,SKU-946479,BEVERAGES,0,136.9,1380,36.15
2017-08-06,44,SKU-946479,BEVERAGES,0,136.6,1727,36.15
2017-08-07,44,SKU-946479,BEVERAGES,0,110.7,1113,36.15
2017-08-08,44,SKU-946479,BEVERAGES,1,145.2,1401,36.15
2017-08-09,44,SKU-946479,BEVERAGES,1,148.4,1022,36.15
2017-08-10,44,SKU-946479,BEVERAGES,0,116.0,1377,36.15
2017-08-11,44,SKU-946479,BEVERAGES,0,116.8,1263,36.15
2017-08-12,44,SKU-946479,BEVERAGES,0,145.7,10,36.15
2017-08-13,44,SKU-946479,BEVERAGES,1,194.0,1688,36.15
2017-08-14,44,SKU-946479,BEVERAGES,0,113.9,1367,36.15
2017-08-15,44,SKU-946479,BEVERAGES,0,117.8,964,36.15
2017-08-16,44,SKU-946479,BEVERAGES,0,117.9,1128,36.15
2017-08-01,44,SKU-186967,BEVERAGES,0,69.2,414,25.3
2017-08-02,44,SKU-186967,BEVERAGES,1,85.8,1069,25.3
2017-08-03,44,SKU-186967,BEVERAGES,0,67.0,142,25.3
2017-08-04,44,SKU-186967,BEVERAGES,0,67.4,119,25.3
2017-08-05,44,SKU-186967,BEVERAGES,0,80.9,119,25.3
2017-08-06,44,SKU-186967,BEVERAGES,0,82.9,316,25.3
2017-08-07,44,SKU-186967,BEVERAGES,0,68.4,888,25.3
2017-08-08,44,SKU-186967,BEVERAGES,0,66.6,247,25.3
2017-08-09,44,SKU-186967,BEVERAGES,0,67.8,472,25.3
2017-08-10,44,SKU-186967,BEVERAGES,0,66.7,884,25.3
2017-08-11,44,SKU-186967,BEVERAGES,1,91.7,361,25.3
2017-08-12,44,SKU-186967,BEVERAGES,0,86.3,227,25.3
2017-08-13,44,SKU-186967,BEVERAGES,0,83.0,549,25.3
2017-08-14,44,SKU-186967,BEVERAGES,0,68.8,93,25.3
2017-08-15,44,SKU-186967,BEVERAGES,1,92.2,1217,25.3
2017-08-16,44,SKU-186967,BEVERAGES,0,66.1,889,25.3
2017-08-01,44,SKU-955140,BEVERAGES,1,316.4,175,44.16
2017-08-02,44,SKU-955140,BEVERAGES,0,234.2,2615,44.16
2017-08-03,44,SKU-955140,BEVERAGES,0,243.4,933,44.16
2017-08-04,44,SKU-955140,BEVERAGES,1,311.6,2125,44.16
2017-08-05,44,SKU-955140,BEVERAGES,1,388.7,535,44.16
2017-08-06,44,SKU-955140,BEVERAGES,0,294.8,3292,44.16
2017-08-07,44,SKU-955140,BEVERAGES,1,300.2,2490,44.16
2017-08-08,44,SKU-955140,BEVERAGES,0,244.0,3220,44.16
2017-08-09,44,SKU-955140,BEVERAGES,1,314.8,720,44.16
2017-08-10,44,SKU-955140,BEVERAGES,0,234.7,2385,44.16
2017-08-11,44,SKU-955140,BEVERAGES,0,237.7,1433,44.16
2017-08-12,44,SKU-955140,BEVERAGES,1,382.7,879,44.16
2017-08-13,44,SKU-955140,BEVERAGES,0,305.4,334,44.16
2017-08-14,44,SKU-955140,BEVERAGES,1,305.8,2010,44.16
2017-08-15,44,SKU-955140,BEVERAGES,1,316.8,939,44.16
2017-08-16,44,SKU-955140,BEVERAGES,0,242.5,1455,44.16
2017-08-01,44,SKU-406732,BEVERAGES,0,248.7,593,21.73
2017-08-02,44,SKU-406732,BEVERAGES,1,347.3,3514,21.73
2017-08-03,44,SKU-406732,BEVERAGES,0,262.1,3382,21.73
2017-08-04,44,SKU-406732,BEVERAGES,0,260.4,3428,21.73
2017-08-05,44,SKU-406732,BEVERAGES,1,421.3,2240,21.73
2017-08-06,44,SKU-406732,BEVERAGES,0,338.2,2947,21.73
2017-08-07,44,SKU-406732,BEVERAGES,1,332.1,1972,21.73
2017-08-08,44,SKU-406732,BEVERAGES,0,254.5,585,21.73
2017-08-09,44,SKU-406732,BEVERAGES,0,266.6,608,21.73
2017-08-10,44,SKU-406732,BEVERAGES,0,269.3,3765,21.73
2017-08-11,44,SKU-406732,BEVERAGES,0,269.6,993,21.73
2017-08-12,44,SKU-406732,BEVERAGES,0,338.7,3730,21.73
2017-08-13,44,SKU-406732,BEVERAGES,1,453.9,1501,21.73
2017-08-14,44,SKU-406732,BEVERAGES,0,255.4,1649,21.73
2017-08-15,44,SKU-406732,BEVERAGES,0,253.6,3046,21.73
2017-08-16,44,SKU-406732,BEVERAGES,1,352.7,2465,21.73
2017-08-01,44,SKU-929801,BEVERAGES,0,124.5,1616,41.97
2017-08-02,44,SKU-929801,BEVERAGES,1,169.6,760,41.97
2017-08-03,44,SKU-929801,BEVERAGES,1,168.2,1973,41.97
2017-08-04,44,SKU-929801,BEVERAGES,0,126.3,1378,41.97
2017-08-05,44,SKU-929801,BEVERAGES,1,197.4,650,41.97
2017-08-06,44,SKU-929801,BEVERAGES,1,206.1,1154,41.97
2017-08-07,44,SKU-929801,BEVERAGES,1,156.4,918,41.97
2017-08-08,44,SKU-929801,BEVERAGES,0,119.0,519,41.97
2017-08-09,44,SKU-929801,BEVERAGES,0,116.9,1051,41.97
2017-08-10,44,SKU-929801,BEVERAGES,1,163.3,688,41.97
2017-08-11,44,SKU-929801,BEVERAGES,0,124.8,1697,41.97
2017-08-12,44,SKU-929801,BEVERAGES,0,149.4,1262,41.97
2017-08-13,44,SKU-929801,BEVERAGES,1,205.1,1812,41.97
2017-08-14,44,SKU-929801,BEVERAGES,1,170.6,402,41.97
2017-08-15,44,SKU-929801,BEVERAGES,1,161.4,1636,41.97
2017-08-16,44,SKU-929801,BEVERAGES,0,120.7,1182,41.97
2017-08-01,44,SKU-108157,BEVERAGES,0,184.4,801,9.03
2017-08-02,44,SKU-108157,BEVERAGES,0,186.2,2380,9.03
2017-08-03,44,SKU-108157,BEVERAGES,0,187.2,2115,9.03
2017-08-04,44,SKU-108157,BEVERAGES,0,181.2,1263,9.03
2017-08-05,44,SKU-108157,BEVERAGES,1,318.1,737,9.03
2017-08-06,44,SKU-108157,BEVERAGES,1,313.2,3458,9.03
2017-08-07,44,SKU-108157,BEVERAGES,1,248.4,2941,9.03
2017-08-08,44,SKU-108157,BEVERAGES,1,262.4,930,9.03
2017-08-09,44,SKU-108157,BEVERAGES,1,241.3,2683,9.03
2017-08-10,44,SKU-108157,BEVERAGES,0,180.8,210,9.03
2017-08-11,44,SKU-108157,BEVERAGES,0,184.8,602,9.03
2017-08-12,44,SKU-108157,BEVERAGES,0,233.6,1347,9.03
2017-08-13,44,SKU-108157,BEVERAGES,0,244.7,2097,9.03
2017-08-14,44,SKU-108157,BEVERAGES,0,187.2,2000,9.03
2017-08-15,44,SKU-108157,BEVERAGES,0,185.4,1176,9.03
2017-08-16,44,SKU-108157,BEVERAGES,1,251.6,2643,9.03
2017-08-01,44,SKU-820143,BEVERAGES,1,148.4,1962,7.49
2017-08-02,44,SKU-820143,BEVERAGES,0,108.5,1106,7.49
2017-08-03,44,SKU-820143,BEVERAGES,1,139.5,1452,7.49
2017-08-04,44,SKU-820143,BEVERAGES,0,107.3,533,7.49
2017-08-05,44,SKU-820143,BEVERAGES,1,187.2,962,7.49
2017-08-06,44,SKU-820143,BEVERAGES,0,128.7,757,7.49
2017-08-07,44,SKU-820143,BEVERAGES,0,102.6,1285,7.49
2017-08-08,44,SKU-820143,BEVERAGES,0,107.4,1339,7.49
2017-08-09,44,SKU-820143,BEVERAGES,1,147.2,371,7.49
2017-08-10,44,SKU-820143,BEVERAGES,1,139.8,1806,7.49
2017-08-11,44,SKU-820143,BEVERAGES,1,147.1,184,7.49
2017-08-12,44,SKU-820143,BEVERAGES,0,138.1,1667,7.49
2017-08-13,44,SKU-820143,BEVERAGES,0,139.7,94,7.49
2017-08-14,44,SKU-820143,BEVERAGES,0,108.0,171,7.49
2017-08-15,44,SKU-820143,BEVERAGES,0,108.9,592,7.49
2017-08-16,44,SKU-820143,BEVERAGES,0,108.7,1293,7.49
2017-08-01,44,SKU-288955,BEVERAGES,1,89.4,818,2.16
2017-08-02,44,SKU-288955,BEVERAGES,1,88.3,162,2.16
2017-08-03,44,SKU-288955,BEVERAGES,1,89.3,773,2.16
2017-08-04,44,SKU-288955,BEVERAGES,1,92.8,747,2.16
2017-08-05,44,SKU-288955,BEVERAGES,0,87.3,835,2.16
2017-08-06,44,SKU-288955,BEVERAGES,0,83.7,493,2.16
2017-08-07,44,SKU-288955,BEVERAGES,1,88.8,1025,2.16
2017-08-08,44,SKU-288955,BEVERAGES,1,91.8,930,2.16
2017-08-09,44,SKU-288955,BEVERAGES,1,87.9,149,2.16
2017-08-10,44,SKU-288955,BEVERAGES,1,88.9,167,2.16
2017-08-11,44,SKU-288955,BEVERAGES,0,63.6,671,2.16
2017-08-12,44,SKU-288955,BEVERAGES,1,109.0,1293,2.16
2017-08-13,44,SKU-288955,BEVERAGES,0,85.6,590,2.16
2017-08-14,44,SKU-288955,BEVERAGES,1,87.9,433,2.16
2017-08-15,44,SKU-288955,BEVERAGES,1,84.8,1157,2.16
2017-08-16,44,SKU-288955,BEVERAGES,0,65.4,578,2.16
2017-08-01,44,SKU-883175,BEVERAGES,0,273.9,1680,28.57
2017-08-02,44,SKU-883175,BEVERAGES,1,365.6,1702,28.57
2017-08-03,44,SKU-883175,BEVERAGES,0,270.2,2714,28.57
2017-08-04,44,SKU-883175,BEVERAGES,0,264.6,433,28.57
2017-08-05,44,SKU-883175,BEVERAGES,0,357.4,4169,28.57
2017-08-06,44,SKU-883175,BEVERAGES,0,342.9,2042,28.57
2017-08-07,44,SKU-883175,BEVERAGES,1,372.9,1415,28.57
2017-08-08,44,SKU-883175,BEVERAGES,0,274.4,2577,28.57
2017-08-09,44,SKU-883175,BEVERAGES,0,273.1,2475,28.57
2017-08-10,44,SKU-883175,BEVERAGES,0,278.7,1400,28.57
2017-08-11,44,SKU-883175,BEVERAGES,1,356.5,4582,28.57
2017-08-12,44,SKU-883175,BEVERAGES,0,337.0,3967,28.57
2017-08-13,44,SKU-883175,BEVERAGES,1,451.8,5748,28.57
2017-08-14,44,SKU-883175,BEVERAGES,0,279.5,277,28.57
2017-08-15,44,SKU-883175,BEVERAGES,0,274.8,2311,28.57
2017-08-16,44,SKU-883175,BEVERAGES,0,275.1,3696,28.57
2017-08-01,44,SKU-994736,BEVERAGES,0,223.5,303,30.84
2017-08-02,44,SKU-994736,BEVERAGES,1,299.8,178,30.84
2017-08-03,44,SKU-994736,BEVERAGES,1,298.2,3627,30.84
2017-08-04,44,SKU-994736,BEVERAGES,1,308.0,274,30.84
2017-08-05,44,SKU-994736,BEVERAGES,0,289.8,3648,30.84
2017-08-06,44,SKU-994736,BEVERAGES,0,277.7,689,30.84
2017-08-07,44,SKU-994736,BEVERAGES,1,290.0,783,30.84
2017-08-08,44,SKU-994736,BEVERAGES,0,215.5,2832,30.84
2017-08-09,44,SKU-994736,BEVERAGES,0,210.2,1490,30.84
2017-08-10,44,SKU-994736,BEVERAGES,0,213.7,1484,30.84
2017-08-11,44,SKU-994736,BEVERAGES,0,229.8,39,30.84
2017-08-12,44,SKU-994736,BEVERAGES,1,381.8,820,30.84
2017-08-13,44,SKU-994736,BEVERAGES,0,280.4,929,30.84
2017-08-14,44,SKU-994736,BEVERAGES,0,215.5,1965,30.84
2017-08-15,44,SKU-994736,BEVERAGES,0,211.8,1565,30.84
2017-08-16,44,SKU-994736,BEVERAGES,1,286.0,3563,30.84
2017-08-01,44,SKU-880166,BEVERAGES,0,180.1,719,20.93
2017-08-02,44,SKU-880166,BEVERAGES,0,173.1,527,20.93
2017-08-03,44,SKU-880166,BEVERAGES,0,182.8,1473,20.93
2017-08-04,44,SKU-880166,BEVERAGES,0,177.4,2040,20.93
2017-08-05,44,SKU-880166,BEVERAGES,1,301.9,2017,20.93
2017-08-06,44,SKU-880166,BEVERAGES,0,217.1,1023,20.93
2017-08-07,44,SKU-880166,BEVERAGES,0,177.7,1466,20.93
2017-08-08,44,SKU-880166,BEVERAGES,0,182.5,1098,20.93
2017-08-09,44,SKU-880166,BEVERAGES,0,177.8,1531,20.93
2017-08-10,44,SKU-880166,BEVERAGES,0,179.5,285,20.93
2017-08-11,44,SKU-880166,BEVERAGES,0,170.3,1471,20.93
2017-08-12,44,SKU-880166,BEVERAGES,0,226.1,727,20.93
2017-08-13,44,SKU-880166,BEVERAGES,1,307.9,1568,20.93
2017-08-14,44,SKU-880166,BEVERAGES,0,177.8,234,20.93
2017-08-15,44,SKU-880166,BEVERAGES,0,167.9,1326,20.93
2017-08-16,44,SKU-880166,BEVERAGES,0,170.4,1546,20.93
2017-08-01,44,SKU-759429,BEVERAGES,0,69.5,53,41.95
2017-08-02,44,SKU-759429,BEVERAGES,0,68.9,926,41.95
2017-08-03,44,SKU-759429,BEVERAGES,0,74.2,883,41.95
2017-08-04,44,SKU-759429,BEVERAGES,0,72.0,820,41.95
2017-08-05,44,SKU-759429,BEVERAGES,0,85.6,569,41.95
2017-08-06,44,SKU-759429,BEVERAGES,0,91.4,874,41.95
2017-08-07,44,SKU-759429,BEVERAGES,1,96.9,1087,41.95
2017-08-08,44,SKU-759429,BEVERAGES,0,69.7,895,41.95
2017-08-09,44,SKU-759429,BEVERAGES,1,97.1,352,41.95
2017-08-10,44,SKU-759429,BEVERAGES,0,73.6,245,41.95
2017-08-11,44,SKU-759429,BEVERAGES,1,94.6,166,41.95
2017-08-12,44,SKU-759429,BEVERAGES,1,116.8,421,41.95
2017-08-13,44,SKU-759429,BEVERAGES,1,123.7,447,41.95
2017-08-14,44,SKU-759429,BEVERAGES,1,92.9,1292,41.95
2017-08-15,44,SKU-759429,BEVERAGES,1,94.6,181,41.95
2017-08-16,44,SKU-759429,BEVERAGES,0,68.7,601,41.95
2017-08-01,44,SKU-811658,PRODUCE,1,332.7,3599,16.62
2017-08-02,44,SKU-811658,PRODUCE,0,243.5,938,16.62
2017-08-03,44,SKU-811658,PRODUCE,0,259.8,274,16.62
2017-08-04,44,SKU-811658,PRODUCE,0,258.9,2373,16.62
2017-08-05,44,SKU-811658,PRODUCE,1,418.3,3442,16.62
2017-08-06,44,SKU-811658,PRODUCE,1,437.0,3744,16.62
2017-08-07,44,SKU-811658,PRODUCE,1,336.5,3302,16.62
2017-08-08,44,SKU-811658,PRODUCE,1,325.4,3965,16.62
2017-08-09,44,SKU-811658,PRODUCE,0,252.3,3012,16.62
2017-08-10,44,SKU-811658,PRODUCE,1,355.6,4682,16.62
2017-08-11,44,SKU-811658,PRODUCE,0,257.4,1413,16.62
2017-08-12,44,SKU-811658,PRODUCE,0,318.0,3310,16.62
2017-08-13,44,SKU-811658,PRODUCE,0,330.2,3447,16.62
2017-08-14,44,SKU-811658,PRODUCE,0,256.8,1575,16.62
2017-08-15,44,SKU-811658,PRODUCE,0,261.5,2009,16.62
2017-08-16,44,SKU-811658,PRODUCE,1,349.5,2709,16.62
2017-08-01,44,SKU-716084,PRODUCE,0,240.3,2669,22.65
2017-08-02,44,SKU-716084,PRODUCE,0,250.3,1320,22.65
2017-08-03,44,SKU-716084,PRODUCE,0,238.3,3163,22.65
2017-08-04,44,SKU-716084,PRODUCE,1,341.9,4478,22.65
2017-08-05,44,SKU-716084,PRODUCE,0,301.8,3214,22.65
2017-08-06,44,SKU-716084,PRODUCE,0,308.2,1191,22.65
2017-08-07,44,SKU-716084,PRODUCE,0,249.9,395,22.65
2017-08-08,44,SKU-716084,PRODUCE,0,250.0,2730,22.65
2017-08-09,44,SKU-716084,PRODUCE,0,237.7,1439,22.65
2017-08-10,44,SKU-716084,PRODUCE,1,337.6,528,22.65
2017-08-11,44,SKU-716084,PRODUCE,1,322.2,1001,22.65
2017-08-12,44,SKU-716084,PRODUCE,0,304.7,4197,22.65
2017-08-13,44,SKU-716084,PRODUCE,0,304.1,1635,22.65
2017-08-14,44,SKU-716084,PRODUCE,0,233.6,278,22.65
2017-08-15,44,SKU-716084,PRODUCE,0,246.8,2655,22.65
2017-08-16,44,SKU-716084,PRODUCE,0,247.1,1380,22.65
2017-08-01,44,SKU-482384,PRODUCE,0,246.4,1236,8.15
2017-08-02,44,SKU-482384,PRODUCE,1,331.8,450,8.15
2017-08-03,44,SKU-482384,PRODUCE,0,252.4,2271,8.15
2017-08-04,44,SKU-482384,PRODUCE,0,257.1,229,8.15
2017-08-05,44,SKU-482384,PRODUCE,1,443.9,6124,8.15
2017-08-06,44,SKU-482384,PRODUCE,1,424.1,2376,8.15
2017-08-07,44,SKU-482384,PRODUCE,1,328.2,1449,8.15
2017-08-08,44,SKU-482384,PRODUCE,0,251.2,1945,8.15
2017-08-09,44,SKU-482384,PRODUCE,0,240.4,2423,8.15
2017-08-10,44,SKU-482384,PRODUCE,0,264.3,827,8.15
2017-08-11,44,SKU-482384,PRODUCE,0,250.7,218,8.15
2017-08-12,44,SKU-482384,PRODUCE,0,319.3,3822,8.15
2017-08-13,44,SKU-482384,PRODUCE,1,412.2,1214,8.15
2017-08-14,44,SKU-482384,PRODUCE,0,242.6,1557,8.15
2017-08-15,44,SKU-482384,PRODUCE,1,341.1,3545,8.15
2017-08-16,44,SKU-482384,PRODUCE,0,261.1,796,8.15
2017-08-01,44,SKU-805041,PRODUCE,1,81.2,840,41.29
2017-08-02,44,SKU-805041,PRODUCE,1,85.4,64,41.29
2017-08-03,44,SKU-805041,PRODUCE,0,64.9,253,41.29
2017-08-04,44,SKU-805041,PRODUCE,0,62.3,504,41.29
2017-08-05,44,SKU-805041,PRODUCE,0,78.3,939,41.29
2017-08-06,44,SKU-805041,PRODUCE,1,106.2,651,41.29
2017-08-07,44,SKU-805041,PRODUCE,0,65.2,627,41.29
2017-08-08,44,SKU-805041,PRODUCE,0,66.1,718,41.29
2017-08-09,44,SKU-805041,PRODUCE,0,63.6,370,41.29
2017-08-10,44,SKU-805041,PRODUCE,1,81.5,474,41.29
2017-08-11,44,SKU-805041,PRODUCE,0,61.0,329,41.29
2017-08-12,44,SKU-805041,PRODUCE,0,78.8,644,41.29
2017-08-13,44,SKU-805041,PRODUCE,0,80.6,602,41.29
2017-08-14,44,SKU-805041,PRODUCE,0,61.5,690,41.29
2017-08-15,44,SKU-805041,PRODUCE,0,64.5,518,41.29
2017-08-16,44,SKU-805041,PRODUCE,0,65.1,67,41.29
2017-08-01,44,SKU-352617,PRODUCE,0,91.2,742,5.63
2017-08-02,44,SKU-352617,PRODUCE,0,88.9,882,5.63
2017-08-03,44,SKU-352617,PRODUCE,1,120.1,152,5.63
2017-08-04,44,SKU-352617,PRODUCE,0,87.1,575,5.63
2017-08-05,44,SKU-352617,PRODUCE,0,113.7,359,5.63
2017-08-06,44,SKU-352617,PRODUCE,1,146.8,1144,5.63
2017-08-07,44,SKU-352617,PRODUCE,0,85.9,1046,5.63
2017-08-08,44,SKU-352617,PRODUCE,0,86.8,810,5.63
2017-08-09,44,SKU-352617,PRODUCE,0,90.1,534,5.63
2017-08-10,44,SKU-352617,PRODUCE,1,118.9,669,5.63
2017-08-11,44,SKU-352617,PRODUCE,0,92.8,1191,5.63
2017-08-12,44,SKU-352617,PRODUCE,1,158.7,2192,5.63
2017-08-13,44,SKU-352617,PRODUCE,0,117.0,1610,5.63
2017-08-14,44,SKU-352617,PRODUCE,0,91.6,950,5.63
2017-08-15,44,SKU-352617,PRODUCE,1,126.7,1495,5.63
2017-08-16,44,SKU-352617,PRODUCE,1,122.5,21,5.63
2017-08-01,44,SKU-392383,PRODUCE,1,134.3,213,28.69
2017-08-02,44,SKU-392383,PRODUCE,0,96.2,1047,28.69
2017-08-03,44,SKU-392383,PRODUCE,0,98.2,1281,28.69
2017-08-04,44,SKU-392383,PRODUCE,0,93.8,1206,28.69
2017-08-05,44,SKU-392383,PRODUCE,0,120.5,602,28.69
2017-08-06,44,SKU-392383,PRODUCE,0,123.7,756,28.69
2017-08-07,44,SKU-392383,PRODUCE,0,98.6,288,28.69
2017-08-08,44,SKU-392383,PRODUCE,0,98.1,1191,28.69
2017-08-09,44,SKU-392383,PRODUCE,0,93.3,878,28.69
2017-08-10,44,SKU-392383,PRODUCE,0,95.7,137,28.69
2017-08-11,44,SKU-392383,PRODUCE,0,98.9,631,28.69
2017-08-12,44,SKU-392383,PRODUCE,1,165.4,1436,28.69
2017-08-13,44,SKU-392383,PRODUCE,1,158.6,1210,28.69
2017-08-14,44,SKU-392383,PRODUCE,0,94.9,205,28.69
2017-08-15,44,SKU-392383,PRODUCE,0,100.4,862,28.69
2017-08-16,44,SKU-392383,PRODUCE,1,129.2,1085,28.69
2017-08-01,44,SKU-581436,PRODUCE,0,159.4,1329,40.95
2017-08-02,44,SKU-581436,PRODUCE,1,203.8,2687,40.95
2017-08-03,44,SKU-581436,PRODUCE,0,161.8,566,40.95
2017-08-04,44,SKU-581436,PRODUCE,1,217.1,1213,40.95
2017-08-05,44,SKU-581436,PRODUCE,0,200.7,271,40.95
2017-08-06,44,SKU-581436,PRODUCE,1,254.5,687,40.95
2017-08-07,44,SKU-581436,PRODUCE,0,150.1,2042,40.95
2017-08-08,44,SKU-581436,PRODUCE,1,213.8,2453,40.95
2017-08-09,44,SKU-581436,PRODUCE,1,206.1,2452,40.95
2017-08-10,44,SKU-581436,PRODUCE,0,155.1,1216,40.95
2017-08-11,44,SKU-581436,PRODUCE,1,201.2,825,40.95
2017-08-12,44,SKU-581436,PRODUCE,0,194.8,2115,40.95
2017-08-13,44,SKU-581436,PRODUCE,0,192.3,401,40.95
2017-08-14,44,SKU-581436,PRODUCE,0,155.6,376,40.95
2017-08-15,44,SKU-581436,PRODUCE,0,153.3,240,40.95
2017-08-16,44,SKU-581436,PRODUCE,0,160.5,1297,40.95
2017-08-01,44,SKU-613205,PRODUCE,1,270.9,2408,26.36
2017-08-02,44,SKU-613205,PRODUCE,0,196.6,954,26.36
2017-08-03,44,SKU-613205,PRODUCE,0,194.5,1328,26.36
2017-08-04,44,SKU-613205,PRODUCE,0,206.9,700,26.36
2017-08-05,44,SKU-613205,PRODUCE,0,259.7,3424,26.36
2017-08-06,44,SKU-613205,PRODUCE,0,240.8,1641,26.36
2017-08-07,44,SKU-613205,PRODUCE,0,205.8,2043,26.36
2017-08-08,44,SKU-613205,PRODUCE,0,205.9,1842,26.36
2017-08-09,44,SKU-613205,PRODUCE,1,280.5,22,26.36
2017-08-10,44,SKU-613205,PRODUCE,0,199.2,2666,26.36
2017-08-11,44,SKU-613205,PRODUCE,1,269.4,663,26.36
2017-08-12,44,SKU-613205,PRODUCE,0,257.0,2133,26.36
2017-08-13,44,SKU-613205,PRODUCE,0,249.6,2536,26.36
2017-08-14,44,SKU-613205,PRODUCE,1,262.4,819,26.36
2017-08-15,44,SKU-613205,PRODUCE,0,206.5,1013,26.36
2017-08-16,44,SKU-613205,PRODUCE,0,192.8,694,26.36
2017-08-01,44,SKU-820323,PRODUCE,1,274.9,1169,37.58
2017-08-02,44,SKU-820323,PRODUCE,0,211.4,509,37.58
2017-08-03,44,SKU-820323,PRODUCE,0,216.3,1511,37.58
2017-08-04,44,SKU-820323,PRODUCE,0,203.6,2498,37.58
2017-08-05,44,SKU-820323,PRODUCE,1,367.1,4531,37.58
2017-08-06,44,SKU-820323,PRODUCE,0,276.8,470,37.58
2017-08-07,44,SKU-820323,PRODUCE,0,209.0,1717,37.58
2017-08-08,44,SKU-820323,PRODUCE,0,215.7,1115,37.58
